"Hijos","Sexo.Jefe","Sexo.Conyuge","Tipo.Union","Edad.Jefe","Edad.Conyuge","Region","Estrato.vivienda","Trabajo.Jefe","Trabajo.conyuge","Ingresos.totales","Uso.tecnologia.Jefe","Uso.tecnologia.conyuge","Edu.Jefe","Edu.Conyuge"
2,2,NA,2,47,NA,3,1,4,NA,480000,0,NA,0,NA
1,2,1,6,43,48,3,1,1,1,2107750,2,0,3,1
1,2,1,2,44,57,3,1,1,4,1470000,2,0,3,1
1,1,2,2,63,55,3,1,1,4,700000,0,0,0,1
1,2,NA,4,28,NA,3,1,1,NA,400000,2,NA,1,NA
2,1,2,2,35,36,3,2,1,1,3994003,2,2,1,3
1,1,2,2,23,31,3,1,1,4,950000,0,0,1,1
2,1,2,2,35,31,3,1,1,4,2166666,0,0,1,1
1,1,2,6,32,25,3,2,4,1,1000000,2,2,1,1
0,1,NA,4,44,NA,3,1,1,NA,933333,2,NA,1,NA
1,1,2,2,49,59,3,1,1,4,1691666,0,0,1,1
2,2,NA,3,53,NA,3,1,1,NA,2416666,0,NA,1,NA
0,2,1,6,63,62,3,1,4,1,850000,0,0,1,1
1,1,2,2,44,24,3,1,1,4,830000,0,2,1,1
1,1,2,2,30,18,3,1,1,4,574999,2,2,1,1
0,1,2,2,60,53,3,1,1,4,1399999,0,0,1,1
3,1,2,2,29,38,3,1,1,4,1650000,2,2,1,1
0,1,NA,5,35,NA,3,3,2,NA,600000,2,NA,1,NA
0,2,NA,4,40,NA,3,2,1,NA,800000,0,NA,1,NA
1,2,NA,4,41,NA,3,0,1,NA,600000,0,NA,1,NA
0,1,2,6,29,27,3,2,1,3,986666,0,2,3,3
0,2,NA,3,72,NA,3,2,4,NA,3500000,0,NA,1,NA
0,1,NA,5,62,NA,3,2,1,NA,950000,0,NA,1,NA
1,1,2,2,46,32,3,2,1,4,1000000,2,2,1,1
2,2,1,2,45,53,3,2,1,1,2584365,2,2,1,1
0,1,2,6,58,59,3,2,1,1,1425000,0,2,1,1
0,2,NA,3,64,NA,3,2,4,NA,25000,2,NA,1,NA
0,1,2,6,68,67,3,1,6,1,268333,0,2,1,1
2,1,2,2,47,44,3,2,2,1,2058333,2,2,1,3
2,1,2,6,43,44,3,2,1,4,800000,0,0,1,1
1,2,NA,4,27,NA,3,2,1,NA,650000,0,NA,3,NA
0,2,NA,5,19,NA,3,2,3,NA,0,2,NA,3,NA
2,1,2,6,40,34,3,2,1,1,2634682,2,2,1,3
1,2,NA,5,57,NA,3,2,1,NA,1300000,2,NA,3,NA
2,2,NA,6,29,NA,3,2,4,NA,75000,2,NA,1,NA
0,2,NA,3,73,NA,3,2,4,NA,0,0,NA,1,NA
2,1,2,2,45,46,3,1,1,1,950000,0,0,1,1
1,1,NA,3,63,NA,3,2,5,NA,1300000,0,NA,1,NA
2,2,NA,2,33,NA,3,2,1,NA,600000,2,NA,3,NA
1,2,NA,3,52,NA,3,2,4,NA,16666,0,NA,1,NA
1,2,NA,3,62,NA,3,2,6,NA,380000,0,NA,1,NA
1,1,2,2,37,48,3,2,1,1,1828000,2,2,1,1
2,1,2,2,51,37,3,2,1,4,1000000,0,2,1,1
1,1,2,6,83,75,3,2,5,5,12499,0,0,1,1
2,2,NA,3,61,NA,3,2,4,NA,1140000,0,NA,1,NA
0,2,NA,5,67,NA,3,2,4,NA,866666,0,NA,1,NA
1,2,1,2,56,42,3,2,4,1,925150,2,2,1,1
2,2,1,2,33,35,3,1,4,1,900000,0,0,1,1
2,2,NA,2,30,NA,3,1,4,NA,41666,0,NA,1,NA
2,2,NA,5,40,NA,3,1,1,NA,700000,0,NA,1,NA
2,1,2,2,48,28,3,1,1,4,1500000,0,0,1,1
2,2,NA,5,36,NA,3,1,1,NA,400000,0,NA,3,NA
1,1,2,2,39,28,3,2,1,1,1348481,2,2,3,1
1,2,NA,4,19,NA,3,2,3,NA,263333,2,NA,3,NA
1,1,2,2,63,49,3,2,1,1,2023159,0,2,2,1
1,1,2,2,51,57,3,2,1,1,2118064,2,2,1,1
2,1,2,6,60,43,3,2,4,1,700000,0,0,1,1
2,2,1,6,31,39,3,2,1,1,3048333,2,2,3,2
1,1,2,2,31,28,3,2,1,1,2295359,2,2,3,3
2,1,2,6,49,50,3,1,1,4,950000,0,2,1,1
3,1,NA,4,43,NA,3,2,1,NA,3800000,2,NA,3,NA
2,2,NA,4,36,NA,3,2,1,NA,993333,2,NA,1,NA
4,2,1,2,30,48,3,2,1,2,1431500,2,2,1,3
2,1,2,6,51,51,3,2,1,1,2009805,2,2,2,3
1,1,2,2,27,24,3,2,1,1,1712000,2,2,1,1
2,1,2,6,61,61,3,1,1,4,1000000,0,0,1,1
1,2,NA,4,62,NA,3,1,4,NA,0,0,NA,1,NA
2,2,NA,3,49,NA,3,1,4,NA,1495000,0,NA,1,NA
2,2,NA,5,29,NA,3,1,1,NA,950000,2,NA,1,NA
2,1,2,6,56,47,3,1,1,1,1821159,2,2,1,1
3,2,NA,4,39,NA,3,1,1,NA,1158148,2,NA,3,NA
1,1,2,6,60,56,3,1,4,4,100000,2,0,1,1
1,1,2,6,65,66,3,1,2,4,0,0,0,1,1
1,2,NA,4,55,NA,3,1,1,NA,500000,0,NA,1,NA
2,2,NA,4,28,NA,3,1,1,NA,409400,0,NA,1,NA
2,1,2,6,46,44,3,2,1,4,1800000,0,0,1,1
0,2,NA,5,20,NA,3,2,3,NA,41666,2,NA,3,NA
1,1,2,2,64,56,3,2,1,4,300000,0,0,1,1
2,1,2,2,36,30,3,2,1,4,600000,2,2,1,1
3,2,NA,4,36,NA,3,2,4,NA,0,2,NA,1,NA
1,2,NA,4,59,NA,3,2,4,NA,0,2,NA,1,NA
1,1,2,6,76,85,3,2,2,4,0,0,0,1,1
2,2,1,2,20,39,3,2,4,1,1200000,0,2,1,1
1,1,2,2,23,24,3,2,1,1,1770000,2,2,1,1
6,2,NA,4,53,NA,3,1,1,NA,700000,0,NA,1,NA
1,1,2,6,42,49,3,1,1,1,466666,0,0,1,1
2,2,1,2,26,25,3,1,4,1,400000,0,0,1,1
6,1,2,2,38,32,3,1,1,4,641666,0,0,1,1
0,2,NA,3,59,NA,3,2,1,NA,383333,0,NA,0,NA
4,1,2,2,29,26,3,2,1,4,450000,0,0,1,1
8,1,2,6,48,40,3,2,1,4,275000,0,0,1,1
0,2,1,2,51,48,3,2,1,1,583333,0,0,1,1
2,1,2,2,35,29,3,1,1,4,445000,0,0,1,1
1,1,2,6,53,48,3,1,1,4,325000,0,0,1,1
1,1,NA,4,49,NA,3,1,1,NA,370000,2,NA,1,NA
0,1,NA,5,45,NA,3,2,1,NA,200000,0,NA,1,NA
2,1,2,2,40,34,3,2,1,1,866666,0,0,1,1
4,1,2,6,49,40,3,2,1,4,400000,0,0,1,1
0,1,NA,5,38,NA,3,2,1,NA,2200000,2,NA,1,NA
1,2,NA,5,39,NA,3,2,1,NA,600000,0,NA,1,NA
0,1,NA,3,48,NA,3,1,1,NA,710000,0,NA,1,NA
3,1,2,6,34,28,3,1,1,4,500000,2,2,1,1
0,1,2,2,84,65,3,1,1,4,675000,0,0,1,1
2,1,2,6,54,58,3,1,1,4,350000,0,0,1,1
0,1,NA,4,42,NA,3,1,1,NA,750000,2,NA,1,NA
0,1,NA,4,61,NA,3,1,1,NA,400000,0,NA,1,NA
0,1,2,2,64,61,3,1,1,4,324999,0,0,1,1
2,2,NA,6,24,NA,3,1,1,NA,600000,0,NA,1,NA
2,1,2,2,35,34,3,1,1,4,900000,2,2,1,1
2,1,2,6,56,62,3,2,1,4,350000,0,0,1,1
3,2,NA,6,49,NA,3,1,4,NA,216666,0,NA,1,NA
1,2,NA,6,26,NA,3,1,4,NA,500000,2,NA,1,NA
1,1,2,6,70,78,3,1,1,4,225000,0,0,0,1
1,1,2,6,71,68,3,1,1,4,760000,0,0,1,0
2,2,NA,4,57,NA,3,2,4,NA,250000,0,NA,1,NA
1,1,2,6,71,60,3,1,1,4,533333,0,0,1,1
2,2,NA,4,55,NA,3,1,4,NA,130000,0,NA,1,NA
0,1,2,2,50,49,3,1,1,4,750000,0,0,1,1
2,2,NA,4,47,NA,3,1,1,NA,350000,2,NA,1,NA
3,2,NA,4,42,NA,3,1,1,NA,350000,0,NA,1,NA
0,2,1,6,69,85,3,1,4,5,300000,0,0,1,1
1,2,NA,3,44,NA,3,1,1,NA,300000,0,NA,0,NA
4,2,NA,2,30,NA,3,1,1,NA,800000,0,NA,1,NA
0,2,NA,2,53,NA,3,1,4,NA,400000,0,NA,1,NA
1,2,NA,4,54,NA,3,1,1,NA,150000,0,NA,1,NA
3,1,2,6,29,31,3,1,1,4,878000,2,2,1,3
2,1,2,6,68,61,3,2,1,4,1737500,0,0,3,1
3,2,NA,4,34,NA,3,1,4,NA,750000,1,NA,3,NA
1,1,2,2,55,46,3,1,1,4,828000,2,2,1,1
1,1,NA,4,52,NA,3,1,1,NA,650000,0,NA,1,NA
2,1,2,2,41,35,3,2,1,4,800000,2,2,1,1
2,2,NA,4,43,NA,3,1,1,NA,450000,0,NA,1,NA
0,1,2,2,39,32,3,1,1,1,1150000,2,2,1,1
3,1,2,6,45,34,3,2,1,4,3567344,2,2,3,3
2,1,2,6,49,35,3,1,2,1,1811961,2,2,3,1
1,1,2,2,23,30,3,1,1,1,1725000,2,2,1,1
0,1,2,6,74,68,3,2,1,4,900000,0,0,1,1
2,1,2,6,37,33,3,2,1,1,4500000,2,2,3,3
2,1,2,6,39,41,3,2,1,1,9549833,2,2,3,3
0,1,2,6,80,71,3,2,4,4,1458333,0,0,3,1
0,2,NA,5,63,NA,3,2,1,NA,6050000,2,NA,3,NA
0,1,2,6,69,69,3,2,4,4,1700000,2,0,1,1
3,1,2,2,58,49,3,2,1,4,700000,0,0,1,1
1,1,2,6,37,35,3,2,1,1,2812500,2,2,3,3
3,1,2,6,45,37,3,2,1,1,2996000,2,2,3,3
2,1,2,6,36,42,3,2,1,1,2237616,2,2,1,1
1,2,NA,4,46,NA,3,2,1,NA,998000,2,NA,1,NA
2,1,2,6,37,32,3,2,1,1,2484000,1,2,1,1
4,2,NA,4,28,NA,3,1,1,NA,950000,2,NA,3,NA
0,1,2,6,74,68,3,2,5,4,300000,0,0,1,1
1,2,NA,4,58,NA,3,2,1,NA,400000,0,NA,1,NA
1,1,2,2,57,50,3,2,1,4,900000,0,0,1,1
0,1,2,6,40,53,3,1,1,4,1150000,0,2,1,1
1,1,2,2,54,30,3,2,1,4,836000,0,0,1,1
1,1,2,6,57,61,3,1,1,4,900000,0,0,1,1
0,1,2,6,65,59,3,2,5,1,966666,0,2,1,1
1,1,2,1,52,23,3,2,1,1,900000,0,2,1,1
0,2,NA,4,68,NA,3,1,5,NA,208333,1,NA,0,NA
2,1,2,6,71,69,3,1,5,4,250000,0,0,1,1
0,2,NA,6,70,NA,3,1,4,NA,1116666,0,NA,1,NA
1,2,NA,4,71,NA,3,2,4,NA,0,0,NA,1,NA
2,1,2,2,82,67,3,1,5,4,16666,0,0,1,1
3,1,2,2,36,32,3,1,1,1,740000,0,0,1,1
4,2,NA,6,41,NA,3,1,1,NA,500000,2,NA,1,NA
2,1,2,6,65,67,3,1,1,4,150000,0,0,1,1
3,1,2,6,47,34,3,1,1,4,600000,0,0,1,1
1,1,2,2,40,31,3,2,1,4,2891583,2,2,3,3
2,1,NA,4,54,NA,3,2,1,NA,3375000,2,NA,3,NA
0,1,2,6,60,61,3,2,6,6,6174999,2,2,3,3
3,2,1,6,54,52,3,1,1,4,1400000,2,2,1,1
2,2,NA,4,61,NA,3,1,1,NA,1158333,0,NA,1,NA
1,2,NA,3,53,NA,3,1,4,NA,0,0,NA,1,NA
1,2,1,2,49,34,3,1,1,1,1200000,0,0,1,1
1,1,2,2,24,22,3,1,1,4,1200000,0,0,1,1
3,1,2,6,39,36,3,1,1,4,933333,0,0,1,1
3,1,2,6,61,49,3,1,1,4,1266666,0,0,0,1
2,1,2,6,82,79,3,1,5,4,0,0,0,1,1
1,1,2,6,75,65,3,1,4,4,300000,0,0,1,1
0,1,2,6,66,57,3,1,1,4,733333,0,0,1,1
0,1,NA,4,63,NA,3,1,1,NA,800000,0,NA,1,NA
1,1,NA,6,61,NA,3,1,1,NA,1216666,0,NA,1,NA
2,1,2,6,51,52,3,1,1,4,833333,0,0,1,1
0,1,NA,5,20,NA,3,1,3,NA,300000,2,NA,3,NA
2,1,2,6,59,53,3,1,1,1,1900000,2,2,1,1
2,1,2,2,34,19,3,1,1,4,1033333,0,0,1,1
3,1,2,2,26,24,3,0,1,4,783333,0,0,1,1
2,1,2,2,32,30,3,1,1,4,958333,0,1,1,1
1,1,2,2,23,20,3,1,1,4,1200000,0,0,1,1
0,1,2,2,37,19,3,1,1,4,750000,0,0,1,1
0,2,NA,3,64,NA,3,1,4,NA,200000,0,NA,1,NA
1,1,2,6,40,37,3,2,1,1,5400000,2,2,2,3
0,2,NA,5,19,NA,3,2,3,NA,383333,2,NA,3,NA
1,2,NA,4,40,NA,3,2,1,NA,3000000,2,NA,3,NA
2,2,NA,6,38,NA,3,2,1,NA,7800000,2,NA,1,NA
1,1,2,1,43,52,3,3,2,1,920000,2,2,1,1
0,1,2,2,66,62,3,1,1,1,1900000,0,0,1,1
2,2,NA,4,27,NA,3,1,1,NA,978000,2,NA,1,NA
2,2,NA,3,45,NA,3,1,4,NA,340000,2,NA,1,NA
2,1,2,2,40,43,3,1,1,1,1858500,2,2,1,1
3,1,2,2,35,33,3,1,1,1,2238333,2,2,1,1
1,2,NA,3,63,NA,3,1,4,NA,250000,0,NA,1,NA
1,1,2,6,46,40,3,3,1,1,8509166,2,2,3,3
3,1,2,6,42,37,3,3,1,4,1600000,2,2,1,1
0,2,NA,5,30,NA,3,3,1,NA,1714083,2,NA,3,NA
0,1,2,6,68,69,3,3,6,6,6716666,2,2,3,1
1,2,NA,6,35,NA,3,3,1,NA,6200000,2,NA,3,NA
0,2,NA,4,63,NA,3,3,1,NA,11208333,2,NA,3,NA
2,2,NA,4,35,NA,3,2,1,NA,2257814,2,NA,1,NA
0,1,NA,4,58,NA,3,1,1,NA,1896666,2,NA,3,NA
2,2,NA,2,33,NA,3,1,1,NA,933333,2,NA,1,NA
0,2,NA,2,50,NA,3,3,1,NA,1300000,2,NA,1,NA
1,1,2,2,92,76,3,3,5,4,1500000,0,0,1,1
0,1,2,6,41,38,3,3,1,4,1000000,2,2,3,3
2,2,NA,3,70,NA,3,2,4,NA,0,2,NA,1,NA
1,1,2,2,32,30,3,1,1,1,2837000,0,0,0,1
4,1,2,6,51,37,3,1,1,4,3000000,0,2,1,1
1,1,2,6,56,44,3,1,1,4,1240000,0,0,1,1
0,1,NA,3,66,NA,3,2,1,NA,600000,0,NA,0,NA
1,1,2,2,34,31,3,2,1,4,1600000,2,2,1,1
1,2,NA,4,55,NA,3,1,1,NA,370000,0,NA,1,NA
2,1,2,6,37,33,3,2,1,4,345000,0,0,1,1
0,2,2,2,24,23,3,1,1,1,1800000,2,2,1,1
2,1,2,2,66,32,3,2,1,1,1136666,0,0,1,1
0,1,2,6,68,61,3,1,1,4,970000,0,0,1,1
0,1,2,6,69,63,3,2,1,4,1150000,0,0,1,1
2,1,2,6,41,35,3,1,1,4,1440000,0,2,1,1
0,1,NA,5,71,NA,3,2,1,NA,800000,0,NA,1,NA
2,2,NA,2,25,NA,3,1,4,NA,29166,0,NA,1,NA
2,1,2,2,41,53,3,2,1,4,1400000,2,2,1,1
3,1,2,6,34,31,3,2,1,4,650000,0,2,1,1
1,1,2,2,59,53,3,1,1,4,570000,0,0,1,1
1,1,2,2,26,28,3,2,5,1,1564000,0,0,1,1
2,1,2,2,28,25,3,2,1,4,1266666,0,0,1,1
0,1,2,6,68,53,3,1,1,4,466666,0,0,1,1
2,1,2,2,37,31,3,1,1,4,755000,0,2,1,1
2,1,2,6,55,51,3,2,1,1,2400000,0,2,1,1
2,1,2,2,40,35,3,1,1,4,500000,2,0,1,1
0,2,NA,6,57,NA,3,1,1,NA,1440000,0,NA,1,NA
2,1,2,1,23,19,3,1,1,4,1000000,2,2,1,1
1,1,2,2,67,58,3,1,1,4,900000,0,0,1,1
4,1,2,6,45,40,3,1,1,1,2427000,0,0,0,1
0,1,2,2,53,49,3,2,1,4,600000,0,2,1,1
2,2,1,6,47,46,3,2,4,5,253333,0,0,1,0
0,2,1,6,58,65,3,1,4,1,2680000,0,0,1,0
0,2,NA,3,64,NA,3,2,1,NA,841666,0,NA,1,NA
0,1,NA,5,52,NA,3,2,1,NA,800000,0,NA,1,NA
2,1,2,2,31,25,3,1,1,4,1445000,0,0,0,1
0,1,2,6,69,66,3,2,1,4,800000,0,0,1,0
2,1,2,2,40,28,3,1,1,4,800000,0,0,1,1
1,2,NA,4,42,NA,3,3,6,NA,800000,2,NA,3,NA
0,2,NA,5,18,NA,3,2,3,NA,841666,2,NA,3,NA
5,1,2,6,57,53,2,3,2,1,4875000,2,2,3,3
0,1,NA,5,30,NA,2,3,1,NA,2500000,2,NA,3,NA
4,1,2,6,70,65,2,1,4,1,828116,0,0,1,1
0,1,NA,5,18,NA,2,2,3,NA,0,2,NA,3,NA
2,2,NA,5,46,NA,2,2,4,NA,0,2,NA,3,NA
2,1,2,6,46,43,2,2,1,4,828116,2,0,1,1
2,1,2,1,23,31,2,2,1,4,930000,2,2,1,1
0,2,NA,5,58,NA,2,2,1,NA,828116,2,NA,3,NA
2,2,1,6,28,31,2,2,4,1,828116,0,0,1,1
0,2,1,2,52,53,2,1,1,1,1994157,2,2,1,1
1,2,NA,4,81,NA,2,2,4,NA,0,0,NA,0,NA
1,2,NA,5,40,NA,2,2,4,NA,141666,2,NA,1,NA
1,2,NA,5,28,NA,2,2,1,NA,828116,0,NA,3,NA
3,2,NA,3,60,NA,2,1,4,NA,0,0,NA,1,NA
3,2,1,6,48,55,2,2,1,1,1228116,0,0,1,0
1,2,NA,4,63,NA,2,2,4,NA,0,0,NA,1,NA
0,1,2,6,69,63,2,2,1,4,98,2,0,1,1
2,1,2,2,39,33,2,2,1,1,1239166,2,2,1,1
1,1,2,2,50,48,2,1,1,1,1000098,0,0,1,1
2,1,2,6,37,39,2,1,1,1,1297116,2,0,1,1
0,1,2,6,59,57,2,2,2,4,75000,0,0,1,1
0,1,2,2,64,49,2,2,1,1,1600000,2,2,1,1
0,1,NA,5,50,NA,2,1,1,NA,1300000,2,NA,1,NA
0,2,NA,4,49,NA,2,1,1,NA,415000,2,NA,1,NA
0,1,2,2,66,55,2,1,1,1,933333,0,0,1,1
0,1,NA,4,53,NA,2,1,4,NA,450000,0,NA,1,NA
2,1,2,6,55,54,2,1,1,5,98,0,0,1,0
0,1,2,6,85,75,2,1,5,4,33333,0,0,1,1
1,1,2,6,56,55,2,2,1,4,106,2,2,1,1
0,2,NA,3,62,NA,2,1,4,NA,10000,0,NA,1,NA
0,2,NA,3,87,NA,2,1,4,NA,16666,0,NA,1,NA
1,2,NA,5,42,NA,2,1,1,NA,100000,0,NA,1,NA
0,2,NA,5,61,NA,2,1,4,NA,33333,0,NA,1,NA
0,1,2,6,51,48,2,2,1,4,106,0,0,1,1
0,1,2,6,68,70,2,2,1,4,900000,0,0,1,1
0,1,NA,5,35,NA,2,2,1,NA,1350000,2,NA,1,NA
3,1,2,2,27,33,2,2,1,1,1415000,0,0,1,0
1,1,2,2,26,20,2,2,1,4,800000,0,0,1,1
0,1,2,6,61,54,2,2,1,4,1000000,0,0,1,1
1,2,NA,3,72,NA,2,1,4,NA,870000,0,NA,1,NA
1,2,NA,3,43,NA,2,2,1,NA,828116,0,NA,1,NA
0,2,NA,5,34,NA,2,2,1,NA,943449,0,NA,1,NA
0,2,NA,4,58,NA,2,2,4,NA,379166,0,NA,1,NA
2,1,2,2,42,34,2,2,1,1,820098,2,2,3,3
0,2,NA,4,61,NA,2,2,4,NA,50000,0,NA,1,NA
1,1,2,2,58,51,2,2,1,4,922616,2,0,3,1
0,2,NA,6,61,NA,2,2,4,NA,41666,2,NA,1,NA
2,2,NA,2,29,NA,2,2,4,NA,800000,0,NA,3,NA
2,1,2,6,57,51,2,2,1,4,931616,0,2,1,1
1,2,NA,5,55,NA,2,2,1,NA,98,2,NA,3,NA
0,1,2,6,62,54,2,2,1,5,2000098,2,2,1,1
0,2,NA,4,73,NA,2,2,4,NA,50000,0,NA,1,NA
1,1,NA,4,29,NA,2,2,1,NA,940000,2,NA,1,NA
2,2,NA,4,50,NA,2,2,1,NA,800000,2,NA,1,NA
0,2,NA,4,59,NA,2,2,4,NA,350000,0,NA,1,NA
0,1,2,6,68,67,2,2,1,4,925000,0,0,1,0
1,1,2,2,42,36,2,2,1,4,1200000,0,0,1,1
1,2,NA,4,51,NA,2,2,1,NA,300000,0,NA,1,NA
0,2,1,2,69,60,2,2,4,1,333333,0,0,1,1
0,1,2,2,39,35,2,2,1,1,1188116,2,2,1,1
3,2,NA,4,34,NA,2,2,4,NA,600000,0,NA,1,NA
2,1,2,6,47,35,2,2,1,4,1283333,0,0,1,1
0,1,2,6,73,76,2,2,5,4,249999,0,0,0,0
1,1,2,1,64,57,2,2,1,1,2155241,0,2,1,1
1,1,2,2,55,34,2,2,1,4,1200000,0,0,0,1
1,2,NA,4,29,NA,2,2,4,NA,1000000,0,NA,1,NA
1,2,NA,5,44,NA,2,2,1,NA,1000000,2,NA,1,NA
1,1,2,6,54,52,2,2,1,4,833333,0,0,1,1
1,1,2,6,57,54,2,2,1,4,1600000,0,0,1,1
1,1,2,2,46,45,2,0,1,4,1183333,0,0,1,1
0,1,NA,6,78,NA,2,2,1,NA,408333,0,NA,1,NA
0,1,2,6,71,69,2,2,6,1,2418949,2,2,1,1
1,1,2,2,40,36,2,1,1,4,954625,2,2,1,1
1,1,2,2,53,54,2,1,1,4,1200000,0,0,1,1
1,2,NA,5,59,NA,2,1,1,NA,1000000,0,NA,1,NA
2,1,2,2,24,29,2,1,1,4,600000,0,0,1,1
2,1,2,2,45,34,2,1,1,4,916666,2,2,1,1
0,1,2,6,71,74,2,1,1,4,733333,0,0,1,1
0,1,2,2,66,61,2,1,1,4,733333,0,0,1,1
0,1,2,6,78,75,2,1,1,4,900000,0,0,0,0
0,1,NA,5,29,NA,2,1,1,NA,916666,2,NA,1,NA
0,1,2,2,72,59,2,1,1,4,1299999,0,0,0,1
0,2,NA,4,60,NA,2,2,4,NA,525000,0,NA,0,NA
0,1,2,6,65,59,2,2,4,4,0,0,0,1,1
1,1,2,6,71,60,2,2,1,4,233333,0,0,1,1
1,1,2,6,53,44,2,2,1,4,633333,0,0,1,1
0,1,NA,4,69,NA,2,2,1,NA,1000000,0,NA,1,NA
0,1,2,2,68,61,2,3,6,4,897125,0,0,1,1
3,1,2,2,39,34,2,2,1,4,1200000,0,0,1,1
0,1,2,2,67,66,2,2,4,4,41666,0,0,0,1
0,2,NA,4,24,NA,2,2,1,NA,600000,2,NA,1,NA
1,1,2,2,60,55,2,2,1,4,2333333,0,2,1,1
1,1,2,1,23,23,2,2,1,4,925148,0,0,1,1
0,2,NA,5,57,NA,2,2,1,NA,828116,2,NA,3,NA
3,1,2,6,43,44,2,2,1,1,1297672,2,2,3,3
1,2,NA,5,35,NA,2,2,1,NA,1450000,2,NA,1,NA
0,1,NA,5,25,NA,2,2,1,NA,1000000,2,NA,1,NA
2,1,2,6,38,35,2,2,1,1,2314116,2,2,1,1
3,1,2,6,45,36,2,2,1,4,600000,2,2,1,1
2,1,2,6,39,31,2,2,1,4,400000,2,2,1,1
1,1,2,2,34,25,2,2,1,1,2679460,2,2,1,3
0,2,NA,5,64,NA,2,2,1,NA,100000,0,NA,3,NA
2,2,NA,5,38,NA,2,2,1,NA,573251,2,NA,1,NA
3,2,NA,5,38,NA,2,2,4,NA,1000000,2,NA,1,NA
0,2,NA,4,53,NA,2,2,1,NA,1350000,2,NA,3,NA
1,1,2,6,46,42,2,2,1,4,1128116,2,2,1,3
2,1,2,6,40,31,2,2,1,3,3104000,2,2,1,3
2,1,2,6,52,45,2,2,1,4,290000,0,0,1,1
0,2,NA,3,67,NA,2,2,1,NA,218332,0,NA,1,NA
0,1,2,6,63,56,2,2,1,4,366666,0,0,1,1
2,1,2,6,55,50,2,2,1,4,506666,0,0,1,1
0,1,2,2,74,58,2,1,4,4,99166,0,0,1,1
2,1,2,6,45,39,2,2,1,4,650000,0,0,1,1
0,1,NA,5,63,NA,2,2,4,NA,8333,0,NA,1,NA
0,1,2,6,75,66,2,2,1,4,254166,0,0,1,1
1,1,2,2,30,24,2,2,1,4,750000,2,2,1,1
0,1,NA,6,48,NA,2,2,1,NA,200000,0,NA,1,NA
2,1,2,2,49,51,2,2,1,4,150000,0,0,1,1
0,1,NA,3,76,NA,2,1,1,NA,185000,0,NA,1,NA
0,1,2,2,68,44,2,2,1,4,250000,0,0,1,1
0,2,NA,5,25,NA,2,2,4,NA,141666,2,NA,3,NA
0,2,NA,3,82,NA,2,2,1,NA,81666,0,NA,1,NA
0,1,2,6,89,80,2,2,5,4,83332,0,0,1,1
0,1,2,6,67,63,2,2,1,4,250000,0,0,1,1
0,1,2,6,74,68,2,2,4,4,25000,0,0,1,1
1,2,NA,5,44,NA,2,2,1,NA,183333,0,NA,1,NA
2,2,NA,4,42,NA,2,2,4,NA,1166666,2,NA,1,NA
0,1,NA,6,52,NA,2,2,4,NA,2025000,2,NA,1,NA
0,1,NA,6,37,NA,2,2,1,NA,1000000,2,NA,1,NA
3,1,2,6,40,32,2,2,1,4,1566666,0,0,1,1
1,1,2,6,46,50,2,2,1,4,836000,0,0,1,0
0,1,NA,6,46,NA,2,2,1,NA,1200000,0,NA,1,NA
1,2,NA,5,53,NA,2,2,1,NA,800000,0,NA,1,NA
2,1,2,6,33,35,2,2,1,4,2137416,0,0,1,1
2,2,NA,5,54,NA,2,2,1,NA,541666,0,NA,1,NA
0,2,1,2,53,38,2,2,1,1,1767500,0,0,1,1
1,2,NA,6,41,NA,2,2,4,NA,1000000,0,NA,1,NA
2,2,NA,3,66,NA,2,2,4,NA,0,0,NA,1,NA
0,1,2,6,55,45,2,2,1,4,1000000,0,0,1,1
0,1,2,2,28,19,2,2,1,4,1037500,2,2,1,1
1,1,2,6,48,45,2,2,1,4,2050000,0,0,1,1
1,1,2,6,53,53,2,2,2,4,29166,0,0,1,1
3,2,1,6,43,44,2,2,1,1,2345500,0,0,1,1
1,1,2,6,48,47,2,2,1,1,2330500,0,0,1,1
1,1,NA,4,52,NA,2,2,1,NA,2000000,0,NA,1,NA
0,1,2,6,70,67,2,2,4,4,41666,0,0,0,0
2,1,2,6,64,55,2,2,1,4,2533333,0,0,1,1
0,1,2,6,75,75,2,1,5,4,50000,0,0,1,1
0,1,2,2,67,62,2,1,4,4,1733332,0,0,1,1
0,1,NA,2,36,NA,2,2,1,NA,500000,0,NA,1,NA
1,2,NA,4,52,NA,2,1,4,NA,1000000,0,NA,1,NA
0,2,1,2,57,50,2,2,4,1,1800000,2,2,1,1
0,1,NA,5,72,NA,2,2,1,NA,4265000,0,NA,1,NA
0,1,2,6,57,52,2,1,1,4,925000,0,0,1,1
1,1,2,6,41,38,2,2,1,4,1063333,0,0,1,1
2,1,2,6,47,36,2,1,1,4,333333,0,0,1,1
0,1,2,6,60,62,2,2,1,4,500000,0,0,1,1
0,1,NA,3,77,NA,2,1,4,NA,41666,0,NA,1,NA
1,2,NA,3,50,NA,2,2,1,NA,98333,0,NA,1,NA
1,1,2,6,61,62,2,1,1,1,575000,0,0,1,1
0,2,NA,3,69,NA,2,1,4,NA,16666,0,NA,1,NA
4,1,2,2,43,37,2,1,1,4,350000,0,0,0,1
0,2,NA,3,76,NA,2,1,4,NA,25000,0,NA,1,NA
2,1,2,2,24,26,2,2,1,4,508333,0,0,1,1
