"Hijos","Edad.Jefe","Ingresos.totales","Sexo.Jefe","Region","Trabajo.Jefe","Edu.Jefe","Uso.tecnologia.Jefe","Estrato.vivienda","Tipo.Union"
"N",58,1800000,"2","9","1","1","0","1","4"
"N",23,350000,"2","9","1","1","0","1","4"
"N",43,433333,"1","9","1","1","0","0","4"
"T",22,600000,"2","9","1","1","0","2","4"
"T",50,500000,"2","9","1","1","0","2","3"
"N",35,98,"1","9","1","3","2","2","5"
"T",39,200000,"2","9","1","1","0","2","4"
"N",30,800000,"1","9","1","1","0","2","5"
"T",48,0,"2","9","4","1","2","1","4"
"N",40,1000000,"1","9","1","1","2","1","2"
"T",36,1900000,"2","9","1","3","2","1","4"
"T",50,98,"2","9","1","1","0","1","4"
"T",33,196,"2","9","1","1","2","2","4"
"N",21,800000,"2","9","1","1","2","2","4"
"T",82,98,"2","9","6","1","0","2","3"
"N",60,98,"2","9","1","3","2","2","4"
"T",75,0,"2","9","4","1","0","2","3"
"T",78,8,"2","9","4","1","0","2","3"
"N",54,99,"1","9","1","1","0","2","4"
"N",94,8,"2","9","4","1","0","2","3"
"T",24,800000,"1","9","1","1","0","2","4"
"N",50,500000,"1","9","1","1","0","2","5"
"T",49,98,"2","9","1","1","2","1","4"
"T",85,0,"2","9","4","0","0","2","3"
"N",38,98,"1","9","1","1","0","1","4"
"N",19,300000,"1","9","1","1","0","1","5"
"N",50,400000,"1","9","1","1","0","1","4"
"N",28,600000,"1","9","1","1","0","2","5"
"N",25,600000,"2","9","1","1","1","2","5"
"N",63,125000,"2","9","4","1","0","2","3"
"N",30,800000,"1","9","1","3","2","1","5"
"T",62,122,"2","9","1","3","2","2","4"
"N",51,400000,"2","9","1","1","0","1","4"
"T",61,0,"2","9","4","1","0","2","4"
"T",71,0,"2","9","4","0","0","2","3"
"T",42,3797333,"2","9","1","3","2","2","4"
"T",49,350000,"2","9","1","1","0","1","4"
"N",49,200000,"1","9","6","1","0","0","4"
"N",63,0,"2","9","6","0","0","0","3"
"T",62,0,"1","9","6","1","0","0","4"
"N",57,0,"1","9","4","1","0","0","5"
"N",45,3200008,"1","9","1","1","0","0","2"
"N",41,0,"1","9","6","1","0","0","5"
"N",40,1200008,"1","9","1","3","0","0","5"
"N",72,0,"2","9","6","0","0","0","3"
"N",49,0,"1","9","6","1","0","0","5"
"N",81,0,"2","9","6","0","0","0","3"
"T",45,0,"2","9","6","1","0","0","3"
"N",26,0,"2","9","3","3","2","0","5"
"T",50,600000,"2","9","1","1","0","1","4"
"N",62,340000,"2","9","4","1","2","2","3"
"T",48,2000000,"2","9","1","3","2","1","4"
"T",29,450000,"2","9","1","1","2","1","5"
"N",64,2600000,"2","9","4","1","2","3","3"
"T",60,33333,"2","9","4","1","0","1","3"
"T",30,828116,"2","9","1","1","2","1","5"
"T",52,700000,"2","9","4","1","0","1","4"
"T",60,828116,"1","9","1","1","2","1","3"
"T",33,205000,"2","9","1","1","2","1","4"
"T",35,1030000,"2","9","1","1","2","3","4"
"T",60,870000,"2","9","1","1","0","1","3"
"N",24,400000,"2","9","3","3","2","1","5"
"T",42,3551000,"2","9","1","3","2","1","6"
"T",40,240000,"2","9","1","1","0","1","4"
"N",26,1625000,"2","9","1","3","2","1","5"
"T",50,258333,"2","9","1","1","0","1","5"
"T",76,8333,"2","9","4","0","0","1","3"
"N",63,1266666,"1","9","1","1","0","1","5"
"T",24,0,"2","9","2","3","0","1","4"
"T",34,250000,"2","9","4","3","2","1","6"
"N",20,0,"2","9","6","3","1","1","5"
"T",17,250000,"2","9","4","1","0","1","5"
"N",58,2200000,"1","9","1","1","0","1","5"
"T",29,98,"2","9","1","1","0","1","5"
"N",61,50000,"2","9","2","1","0","1","4"
"N",48,400000,"2","9","2","1","0","2","3"
"N",31,827000,"1","9","1","1","2","2","5"
"T",39,1450000,"2","9","1","3","2","2","4"
"T",31,600000,"2","9","1","1","0","2","5"
"N",26,500000,"1","9","1","1","0","2","5"
"N",50,200000,"1","9","1","1","2","1","4"
"N",40,300000,"2","9","1","3","0","1","6"
"T",52,5000,"2","9","1","1","0","2","5"
"T",46,106,"1","9","1","1","0","1","4"
"N",57,1050000,"2","9","4","1","2","1","4"
"N",60,1800000,"1","9","1","0","0","1","5"
"N",52,1800000,"1","9","1","1","0","1","3"
"N",19,933333,"1","9","1","1","0","1","5"
"N",28,2400000,"2","9","1","3","2","1","5"
"N",48,450000,"2","9","1","1","2","1","4"
"T",37,0,"1","9","4","1","2","1","4"
"N",34,0,"1","9","4","1","2","1","5"
"T",20,150000,"2","9","3","3","2","1","5"
"N",32,1500000,"1","9","1","3","2","1","5"
"T",41,1200000,"2","9","1","3","2","2","3"
"T",51,0,"2","9","4","1","2","1","4"
"T",69,1000000,"2","9","4","1","0","1","5"
"N",55,500000,"1","9","1","1","2","1","5"
"T",63,4083333,"2","9","1","3","2","2","4"
"T",52,408333,"2","9","6","1","0","2","2"
"T",29,361666,"2","9","1","1","2","1","2"
"T",32,930459,"2","9","1","3","2","2","5"
"N",62,800000,"1","9","1","1","0","2","5"
"N",53,3000000,"2","9","4","1","0","2","3"
"N",69,400000,"2","9","4","0","0","1","3"
"N",70,20833,"1","9","4","1","0","1","2"
"N",25,1721000,"2","9","1","3","2","1","2"
"N",46,400000,"1","9","1","1","0","1","2"
"T",38,2900000,"2","1","1","1","1","3","4"
"T",42,1188000,"2","1","1","3","2","3","4"
"T",71,500000,"2","1","1","1","0","5","3"
"T",66,1434166,"1","1","6","1","0","1","3"
"T",61,0,"2","1","4","0","0","1","3"
"N",65,3000000,"1","1","1","1","2","4","4"
"T",29,2541666,"2","1","1","3","2","4","4"
"N",29,1008333,"2","1","2","3","2","6","5"
"N",39,760000,"2","1","1","1","0","1","3"
"T",59,0,"2","1","4","3","2","2","4"
"N",69,866666,"2","1","4","1","0","3","5"
"T",63,828116,"2","1","4","1","2","1","3"
"T",48,0,"2","1","2","1","1","1","3"
"N",24,1600000,"1","1","1","3","2","1","5"
"N",24,900000,"1","1","1","1","0","1","5"
"T",40,958449,"2","1","1","1","2","1","3"
"T",50,550000,"2","1","4","1","0","1","3"
"T",31,1000000,"2","1","4","1","2","1","4"
"N",61,750000,"2","1","4","1","2","1","3"
"N",86,2500000,"2","1","4","3","0","3","5"
"T",55,4000000,"2","1","1","3","2","4","4"
"T",62,0,"2","1","4","3","2","6","3"
"N",60,5000000,"2","1","1","3","2","5","5"
"T",67,5500000,"2","1","1","3","2","6","4"
"T",64,1690748,"2","1","1","1","0","2","4"
"T",54,5000000,"2","1","1","3","2","6","4"
"N",93,0,"2","1","5","1","0","6","3"
"T",86,7800000,"2","1","5","1","2","6","3"
"T",47,17000000,"2","1","1","3","2","6","4"
"N",60,4875000,"2","1","1","3","2","4","5"
"T",62,5416666,"1","1","1","3","2","4","3"
"N",49,320833,"2","1","1","1","2","2","4"
"T",62,1800000,"2","1","4","3","2","5","4"
"T",53,650000,"2","1","4","1","0","1","4"
"T",32,400000,"2","1","1","1","2","2","4"
"N",64,360000,"2","1","6","2","0","1","4"
"N",18,0,"1","1","3","3","2","6","5"
"N",70,1366027,"1","1","1","1","2","1","5"
"T",79,400000,"1","1","6","3","0","1","3"
"T",51,1250000,"2","1","1","1","2","1","4"
"N",64,250000,"2","1","4","1","0","1","3"
"T",79,1200000,"1","1","1","0","0","1","3"
"T",74,466666,"1","1","1","1","0","1","3"
"N",68,208333,"1","1","5","1","0","1","4"
"N",61,800000,"1","1","1","1","0","1","5"
"T",82,100000,"2","1","4","0","0","1","3"
"T",37,1940000,"2","1","1","1","2","0","4"
"T",75,0,"2","1","4","0","0","1","3"
"N",83,800000,"2","1","4","0","0","1","3"
"N",46,1400000,"1","1","1","1","2","1","4"
"N",65,200000,"2","1","5","0","0","1","3"
"T",42,683333,"2","1","4","0","0","1","2"
"T",47,2084000,"1","1","1","0","0","1","6"
"T",31,1500000,"2","1","2","3","2","1","6"
"T",53,800000,"2","1","1","1","0","1","4"
"N",26,1600000,"1","1","1","1","2","1","4"
"T",78,0,"2","1","4","0","0","1","3"
"N",72,598333,"1","1","1","0","0","0","3"
"N",43,4266666,"1","1","1","0","0","1","5"
"T",79,600000,"2","1","4","0","0","1","4"
"N",70,300000,"2","1","4","1","0","1","4"
"N",30,683333,"1","1","1","1","2","1","4"
"T",44,290000,"2","1","4","1","0","1","4"
"T",56,0,"2","1","4","1","1","1","4"
"T",52,520000,"2","1","4","1","2","1","2"
"T",55,110000,"1","1","1","0","0","1","4"
"T",52,516666,"2","1","4","1","2","1","4"
"N",63,766666,"1","1","6","3","2","2","6"
"T",56,450000,"2","1","1","1","2","1","3"
"T",64,0,"2","1","4","1","0","1","4"
"T",49,400000,"2","1","1","1","0","1","3"
"N",34,800000,"1","1","1","1","2","1","4"
"N",58,720000,"2","1","1","1","0","1","4"
"T",25,588333,"2","1","1","1","0","1","4"
"N",62,583333,"1","1","1","1","0","1","5"
"N",50,491666,"1","1","1","1","0","1","5"
"N",50,350000,"1","1","1","0","0","1","5"
"T",48,2016666,"1","1","1","1","2","1","6"
"T",27,700000,"2","1","1","1","0","1","4"
"N",66,300000,"1","1","1","1","0","1","4"
"T",84,0,"2","1","4","1","0","1","3"
"N",71,125000,"2","1","4","1","0","1","3"
"T",22,200000,"2","1","4","1","0","0","2"
"T",62,150000,"2","1","4","1","2","1","3"
"N",46,683333,"1","1","1","1","2","1","5"
"T",72,125000,"2","1","4","1","0","0","3"
"N",53,1108333,"1","1","1","1","0","1","4"
"N",91,1316666,"2","1","5","1","0","2","3"
"N",54,1000000,"2","1","1","1","2","0","4"
"N",56,1083333,"1","1","1","1","0","1","4"
"T",62,0,"2","1","4","1","0","1","3"
"T",69,933333,"1","1","1","0","0","1","4"
"T",53,325000,"2","1","1","0","0","1","4"
"N",46,800000,"1","1","1","0","0","1","2"
"N",70,400000,"1","1","1","3","2","1","4"
"N",39,1000000,"1","1","1","1","2","1","4"
"N",44,900000,"1","1","1","1","2","1","4"
"N",50,1831333,"2","1","1","3","2","3","5"
"T",47,687916,"2","1","1","1","2","1","4"
"T",53,900000,"2","1","1","3","2","1","4"
"T",40,170000,"2","1","4","1","2","1","4"
"T",41,894782,"2","1","1","1","2","1","4"
"T",69,300000,"2","1","4","1","0","1","4"
"N",26,0,"1","1","2","3","2","2","5"
"T",34,130000,"2","1","4","1","2","0","2"
"T",33,1200000,"2","1","1","1","2","1","4"
"N",48,50000,"1","1","6","1","0","0","4"
"T",47,0,"2","1","2","1","0","0","4"
"T",24,400000,"2","1","3","3","2","2","4"
"N",50,84000,"1","1","1","1","0","2","4"
"N",47,400000,"1","1","1","1","0","2","4"
"N",59,1016666,"2","1","4","1","0","2","3"
"N",52,120000,"1","1","1","1","0","1","4"
"N",61,66666,"1","1","2","1","0","1","3"
"N",53,16666,"2","1","4","1","0","0","4"
"T",20,8333,"2","1","2","1","2","0","4"
"T",48,16666,"2","1","3","1","0","0","4"
"N",48,8333,"2","1","2","1","0","0","4"
"T",19,200000,"2","1","4","1","2","0","5"
"N",41,2000000,"1","1","1","1","2","1","4"
"N",36,0,"1","1","2","3","2","1","4"
"T",42,550000,"2","1","4","1","2","1","6"
"T",47,528333,"2","1","4","1","0","1","2"
"N",87,0,"2","1","5","0","0","1","3"
"T",73,0,"2","1","4","0","0","1","3"
"T",44,450000,"2","1","1","1","0","0","4"
"T",53,1000000,"2","1","4","1","0","1","4"
"N",63,6666,"2","1","4","1","0","1","4"
"T",84,0,"2","1","5","1","0","1","3"
"N",72,433333,"2","1","4","0","0","1","3"
"N",25,107,"1","1","1","3","2","1","5"
"N",54,300000,"1","1","1","0","0","1","2"
"T",20,100000,"2","1","2","1","1","1","4"
"N",35,262500,"1","1","1","3","1","0","6"
"T",35,900000,"2","1","4","1","0","1","4"
"N",75,0,"2","1","4","0","0","1","3"
"N",81,4166,"2","1","4","0","0","1","3"
"T",56,896666,"2","1","1","1","0","1","3"
"T",86,6666,"2","1","5","1","0","1","3"
"T",58,600008,"1","1","1","1","0","3","4"
"T",71,8333,"2","1","4","0","0","3","3"
"N",41,828008,"1","1","1","1","2","3","4"
"N",62,200000,"1","1","1","0","0","3","3"
"N",34,828008,"1","1","1","1","2","3","5"
"N",57,200000,"1","1","2","1","0","3","6"
"N",68,1570833,"1","1","1","3","2","4","4"
"N",38,400008,"1","1","1","0","0","4","5"
"N",43,994666,"1","1","1","1","2","4","2"
"T",27,216666,"2","1","1","1","2","1","4"
"T",55,840000,"1","1","1","0","0","0","3"
"N",79,100000,"1","1","4","0","0","0","3"
"T",21,680000,"2","1","1","1","2","1","4"
"N",56,0,"1","1","5","1","0","0","4"
"T",49,216666,"2","1","4","1","0","1","2"
"N",16,170000,"2","1","3","3","2","1","5"
"T",49,350000,"2","1","1","1","2","1","4"
"T",51,9166,"2","1","4","1","0","1","4"
"T",59,218000,"2","1","1","1","0","1","4"
"N",20,25098,"2","1","1","1","1","0","4"
"T",34,16666,"2","1","4","1","0","1","2"
"N",72,412500,"2","1","1","1","0","1","3"
"N",53,106,"2","1","1","1","0","1","4"
"T",74,0,"2","1","4","1","0","1","3"
"T",26,700000,"2","1","4","1","2","1","4"
"T",49,98,"2","1","1","1","2","1","3"
"T",66,220000,"2","1","1","1","0","1","4"
"N",53,98,"2","1","1","3","2","1","4"
"T",33,98,"2","1","1","3","2","1","4"
"T",30,1000000,"2","1","1","1","2","1","4"
"N",82,608333,"2","1","4","0","0","1","3"
"N",60,98,"1","1","1","1","2","1","4"
"N",54,550000,"2","1","1","1","0","1","4"
"T",66,1250000,"2","1","4","0","0","0","4"
"T",60,12500,"2","1","4","0","0","0","4"
"N",58,10000,"1","1","4","0","0","0","4"
"T",46,250000,"2","1","1","1","0","0","4"
"T",27,37500,"2","1","3","3","2","1","4"
"T",78,58333,"1","1","1","0","0","1","3"
"N",34,50000,"2","1","4","1","1","1","5"
"N",91,0,"2","1","6","0","0","1","3"
"N",20,155000,"2","1","3","3","2","1","5"
"T",30,1862666,"2","1","1","3","2","1","4"
"N",79,41666,"1","1","6","0","0","1","2"
"T",51,916666,"2","1","1","0","0","1","2"
"T",22,500000,"2","1","4","1","2","1","2"
"N",85,0,"1","1","5","0","0","1","3"
"T",27,190000,"2","1","4","1","2","1","4"
"T",36,433333,"2","1","4","1","0","1","2"
"N",68,0,"2","1","4","0","0","1","2"
"N",73,316666,"1","1","1","0","0","1","2"
"N",67,300000,"2","1","1","0","0","1","5"
"T",45,0,"2","1","4","1","0","2","4"
"T",37,120000,"2","1","2","3","1","2","4"
"N",69,1450000,"2","1","4","3","0","2","2"
"N",52,41666,"2","1","4","3","0","2","4"
"T",40,600000,"2","1","2","2","0","2","2"
"N",67,1250000,"2","1","4","3","2","2","3"
"T",79,4166,"2","1","4","0","0","2","4"
"N",37,400000,"1","1","1","3","2","2","5"
"N",18,8333,"2","1","4","1","1","1","5"
"N",52,300000,"1","1","1","1","0","1","2"
"N",45,600000,"1","1","1","0","0","1","2"
"N",79,830000,"1","1","1","1","0","2","2"
"T",41,300000,"2","1","1","1","2","1","2"
"N",63,20833,"2","1","4","1","0","1","4"
"N",69,25000,"1","1","2","1","0","0","4"
"N",46,245833,"1","1","4","1","2","2","5"
"N",54,1500000,"1","1","1","1","0","2","4"
"N",37,1033333,"1","1","1","2","2","0","5"
"N",29,1466666,"1","1","1","1","2","0","5"
"T",51,41666,"2","1","2","1","0","1","3"
"T",79,25000,"2","1","4","0","0","1","3"
"T",77,12500,"2","1","4","1","0","2","6"
"T",39,500000,"2","1","1","3","1","2","2"
"N",69,83333,"2","1","4","0","0","2","4"
"N",59,350000,"1","1","1","0","0","2","4"
"N",59,2500000,"2","8","4","1","2","3","4"
"T",49,1722000,"2","8","1","1","2","3","4"
"N",55,1000000,"2","8","4","1","2","3","4"
"N",69,5416674,"1","8","1","3","2","4","4"
"N",87,5000106,"2","8","4","1","0","4","3"
"T",59,4275016,"2","8","1","3","2","4","4"
"N",73,2083333,"2","8","1","1","2","3","4"
"N",50,1447008,"2","8","1","1","2","3","6"
"T",59,98,"2","8","1","1","0","4","4"
"N",44,2000000,"2","8","1","1","2","3","5"
"T",55,1097008,"2","8","1","1","0","2","4"
"T",60,0,"1","8","5","3","0","2","4"
"T",52,1088666,"2","8","1","1","0","2","5"
"N",36,1518333,"1","8","1","3","2","2","5"
"N",60,66666,"2","8","4","1","0","1","4"
"T",57,800000,"1","8","1","1","2","1","4"
"N",82,0,"2","8","4","1","0","5","3"
"T",32,749166,"2","8","1","3","2","3","4"
"T",55,316666,"2","8","4","1","2","1","5"
"N",42,1520833,"1","8","1","1","2","3","4"
"N",41,2680333,"2","8","6","3","2","3","4"
"N",41,1283333,"1","8","1","1","2","2","4"
"T",43,1138666,"2","8","1","1","2","1","5"
"T",76,864500,"2","8","4","1","0","2","3"
"N",54,2010000,"1","8","1","1","2","2","4"
"T",35,1520000,"2","8","1","3","2","3","4"
"T",48,4000000,"2","8","1","3","2","3","3"
"N",63,98,"1","8","1","1","0","2","4"
"T",71,3300000,"2","8","4","3","2","3","3"
"T",56,4575000,"2","8","1","3","2","3","5"
"N",45,1556333,"1","8","1","3","2","2","5"
"N",57,837500,"2","8","1","1","2","1","4"
"N",49,2000000,"2","8","1","3","2","3","5"
"T",29,3467000,"2","8","1","3","2","3","2"
"N",60,1000000,"1","8","1","1","0","2","6"
"T",66,1122008,"2","8","1","1","0","2","5"
"T",81,1041666,"2","8","5","1","0","3","5"
"N",54,1500000,"1","8","1","1","0","1","5"
"T",64,0,"2","8","4","1","0","2","5"
"N",78,3000000,"2","8","1","3","0","5","3"
"T",29,1347050,"2","8","1","3","2","3","5"
"T",48,500000,"2","1","1","1","2","1","4"
"T",56,0,"2","1","4","1","0","1","4"
"N",63,1800000,"1","1","1","0","0","0","3"
"T",51,1822500,"1","1","1","1","2","1","4"
"T",44,0,"2","1","4","1","0","0","4"
"T",48,1660000,"1","1","1","1","0","0","4"
"T",35,2000000,"2","1","1","3","2","2","4"
"N",65,4683333,"2","1","1","3","2","2","5"
"N",29,4000000,"1","1","1","3","2","2","5"
"N",21,844782,"1","1","1","3","2","2","5"
"N",31,1000000,"1","1","1","1","2","1","4"
"N",63,66666,"2","1","4","1","2","1","3"
"T",37,540000,"2","1","1","3","2","1","4"
"N",61,500000,"1","1","1","1","0","1","3"
"N",59,1233333,"1","1","1","0","0","1","4"
"N",77,716666,"1","1","1","1","0","8","6"
"N",22,700000,"1","1","1","1","0","8","5"
"N",31,2000000,"1","1","1","1","2","1","4"
"N",70,1166666,"1","1","1","1","0","0","2"
"T",44,2691666,"1","1","1","1","1","1","4"
"N",27,800000,"1","1","1","1","0","1","5"
"T",56,250000,"2","1","1","1","0","1","4"
"T",56,1658333,"1","1","1","0","0","1","4"
"N",18,1800000,"2","1","1","1","2","1","4"
"T",39,0,"2","1","4","0","0","1","4"
"T",68,0,"2","1","4","1","0","1","3"
"N",67,0,"2","1","4","0","0","1","3"
"N",50,1000000,"1","1","1","1","0","1","4"
"N",23,600000,"1","1","1","1","1","1","5"
"N",57,2000000,"2","1","4","0","0","1","3"
"T",50,1900000,"1","1","1","1","0","1","4"
"T",48,1166666,"1","1","1","1","0","8","4"
"T",24,0,"2","1","2","2","0","1","4"
"N",54,400000,"1","1","1","1","0","8","5"
"N",26,533333,"1","1","1","1","0","8","5"
"N",21,400000,"1","1","1","1","0","8","1"
"T",50,700000,"1","1","1","1","0","8","4"
"N",51,1466666,"1","1","1","3","0","1","2"
"N",40,833333,"1","1","1","1","0","8","4"
"N",27,500000,"2","1","1","1","1","8","5"
"N",52,750000,"1","1","1","1","0","1","4"
"N",24,1000000,"1","1","1","1","0","0","5"
"N",35,1200000,"1","1","1","1","0","0","5"
"T",46,508333,"2","1","4","1","0","8","4"
"T",64,8333,"2","1","4","0","0","1","4"
"T",40,500000,"2","1","4","1","0","1","2"
"T",78,800000,"1","1","1","0","0","1","2"
"T",40,1000000,"2","1","1","1","2","1","2"
"T",53,2286666,"2","1","1","3","2","1","4"
"N",66,191666,"2","1","4","0","0","1","4"
"N",64,200000,"2","1","1","0","0","1","3"
"T",69,37500,"2","1","4","0","0","8","4"
"N",47,458333,"1","1","1","1","0","1","5"
"T",39,50000,"2","1","4","0","0","0","4"
"T",67,40000,"2","1","4","1","0","1","4"
"N",18,487500,"1","1","1","1","0","0","5"
"T",28,450000,"2","1","1","1","0","1","4"
"N",28,380000,"1","1","1","1","0","1","5"
"N",35,400000,"1","1","1","0","0","1","5"
"T",51,41666,"2","1","4","1","0","1","4"
"N",77,37500,"2","1","4","0","0","1","3"
"T",30,200000,"2","1","2","1","2","1","4"
"N",25,600000,"1","1","1","1","2","1","5"
"N",26,700000,"1","1","1","1","2","1","2"
"T",67,128333,"2","1","1","0","0","1","2"
"N",79,120000,"2","1","1","0","0","1","4"
"N",55,25000,"2","1","4","1","0","1","4"
"T",33,100000,"2","1","4","1","0","1","4"
"T",72,51666,"2","1","4","1","0","1","6"
"T",66,225000,"1","1","1","1","0","1","2"
"N",46,141666,"2","1","1","1","0","1","4"
"N",56,90000,"1","1","1","1","0","1","5"
"T",38,8333,"2","1","4","1","0","1","4"
"N",85,50000,"1","1","6","0","0","1","3"
"N",67,416666,"2","1","4","0","0","1","6"
"N",46,0,"1","1","2","0","0","0","4"
"T",45,796800,"2","1","1","3","2","0","4"
"N",56,8333,"2","1","4","0","0","0","4"
"T",47,25000,"2","1","1","1","0","0","4"
"T",26,0,"2","1","4","3","2","1","4"
"N",26,200000,"2","1","4","1","2","1","4"
"N",46,280000,"2","1","1","1","0","1","4"
"N",77,50000,"1","1","1","0","0","1","3"
"N",66,20833,"2","1","4","0","0","1","3"
"N",49,120000,"1","1","1","0","0","1","5"
"N",36,250000,"1","1","1","1","0","0","5"
"N",29,100000,"2","1","4","0","0","1","6"
"T",40,141666,"2","1","4","1","2","0","4"
"T",35,676666,"2","1","6","1","0","0","2"
"N",81,100000,"1","1","4","1","0","1","4"
"N",67,175000,"1","1","1","0","0","0","4"
"N",71,116666,"1","1","1","1","0","1","3"
"T",78,8333,"1","1","1","1","0","1","3"
"N",44,15000,"1","1","4","1","0","1","5"
"N",63,41666,"2","1","4","0","0","0","4"
"N",57,256666,"1","1","1","1","0","1","4"
"T",51,16666,"2","1","4","1","0","1","3"
"T",77,41666,"1","1","1","0","0","1","3"
"T",46,108333,"1","1","1","1","0","1","4"
"N",60,37500,"2","1","4","1","0","1","4"
"N",20,100000,"1","1","1","1","0","1","5"
"N",17,12500,"2","1","4","1","2","1","5"
"T",35,50000,"2","1","4","1","0","0","4"
"N",43,680000,"2","1","1","1","0","1","4"
"N",71,0,"2","1","4","0","0","1","3"
"T",33,300000,"1","1","1","1","0","0","4"
"N",58,216666,"2","1","4","1","0","1","2"
"N",40,300000,"1","1","1","1","2","0","5"
"N",56,325000,"1","1","1","1","0","0","4"
"N",24,896966,"1","1","1","1","0","0","5"
"N",31,845500,"1","1","1","1","0","0","2"
"T",89,8333,"2","1","4","0","0","1","3"
"T",38,400000,"2","1","1","1","1","1","2"
"N",64,120833,"1","1","1","0","0","1","4"
"N",22,900333,"1","1","1","1","2","0","5"
"N",54,291666,"2","1","4","1","2","3","5"
"N",63,1738666,"2","1","1","3","2","3","4"
"N",72,70833,"2","1","4","0","0","1","3"
"N",84,66666,"2","1","5","0","0","1","3"
"N",66,250000,"1","1","1","1","0","1","4"
"N",29,70833,"2","1","1","1","2","1","5"
"T",28,300000,"2","1","4","3","0","1","6"
"T",19,150000,"2","1","4","1","0","1","5"
"T",79,0,"2","1","4","1","0","1","3"
"N",74,433341,"1","1","1","1","0","0","3"
"T",62,383333,"2","1","1","1","0","1","4"
"T",38,1033333,"2","1","4","3","0","2","4"
"N",45,266666,"1","1","1","1","0","0","4"
"N",48,250000,"1","1","1","3","0","2","4"
"N",28,500000,"1","1","1","1","2","1","5"
"N",63,950000,"2","1","1","0","0","1","6"
"T",57,0,"2","1","4","1","0","1","4"
"T",39,600000,"2","1","1","1","0","1","4"
"T",27,580000,"2","1","1","3","0","1","5"
"T",51,50000,"2","1","4","1","0","1","6"
"T",26,270000,"2","1","4","1","2","1","5"
"T",56,1100000,"1","1","4","1","0","1","4"
"N",59,106,"2","1","1","1","0","1","5"
"N",30,99,"2","1","1","3","2","3","4"
"N",72,800000,"2","1","4","1","0","2","3"
"T",45,420833,"2","1","1","1","0","1","3"
"T",50,385000,"2","1","1","1","0","1","4"
"T",38,120833,"2","1","4","1","1","0","4"
"N",20,900000,"1","1","1","1","0","0","5"
"N",59,600000,"1","1","1","0","0","0","3"
