DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P784S1A3;FEX_C
7197128;1;1;1;5;174,842203372161
7197128;2;1;2;6;174,842203372161
7197129;1;1;1;5;155,894696268298
7197132;1;1;1;3;209,973467678095
7197140;1;1;1;3;382,455195867803
7197140;2;1;2;4;382,455195867803
7197141;1;1;1;3;382,455195867803
7197141;2;1;2;4;382,455195867803
7197147;1;1;1;3;214,27667011207
7197148;1;1;1;3;214,27667011207
7197148;2;1;2;4;214,27667011207
7197152;1;1;1;4;160,158438239501
7197154;1;2;1;2;155,600374722306
7197165;1;1;1;2;123,273339202967
7197169;1;1;1;3;24,6781927633402
7197169;2;1;2;4;24,6781927633402
7197169;3;1;3;5;24,6781927633402
7197169;4;1;4;6;24,6781927633402
7197172;1;1;1;2;14,0953194580284
7197174;1;1;1;3;17,6838557280671
7197174;2;1;2;4;17,6838557280671
7197174;3;1;3;5;17,6838557280671
7197175;1;1;1;3;17,547185111757
7197175;2;1;2;5;17,547185111757
7197181;1;1;1;7;11,1143573936677
7197181;2;1;2;8;11,1143573936677
7197182;1;1;1;2;9,51183497108717
7197182;2;1;2;3;9,51183497108717
7197183;1;1;1;3;13,3520339054583
7197183;2;1;2;4;13,3520339054583
7197183;3;1;3;5;13,3520339054583
7197186;1;1;1;3;10,2579104745944
7197186;2;1;2;4;10,2579104745944
7197191;1;1;1;4;13,9340880220603
7197191;2;1;2;5;13,9340880220603
7197197;1;1;1;3;12,9750467653007
7197208;1;1;1;3;19,4774207569204
7197208;2;1;2;5;19,4774207569204
7197212;1;1;1;2;11,9745439975171
7197212;2;1;2;3;11,9745439975171
7197220;1;1;1;3;210,769638299921
7197220;2;1;2;4;210,769638299921
7197220;3;1;3;5;210,769638299921
7197220;4;1;4;6;210,769638299921
7197269;1;1;1;5;124,174351657316
7197269;2;1;2;6;124,174351657316
7197269;3;1;3;7;124,174351657316
7197283;1;1;1;3;113,587880998655
7197284;1;1;1;3;120,935320589591
7197284;2;1;2;4;120,935320589591
7197285;1;1;1;2;113,82102538615
7197285;2;1;2;3;113,82102538615
7197292;1;1;1;5;103,877664036959
7197299;1;1;1;2;98,3123029249719
7197300;1;1;1;1;245,468883390364
7197305;1;1;1;4;210,489699959868
7197307;1;1;1;3;220,75233158572
7197307;2;1;2;4;220,75233158572
7197307;3;1;3;5;220,75233158572
7197308;1;1;1;3;281,315384035797
7197308;2;1;2;4;281,315384035797
7197310;1;1;1;3;262,113348858483
7197311;1;1;1;3;225,214134521326
7197313;1;1;1;4;203,66410461729
7197314;1;1;1;4;72,016057037641
7197316;1;1;1;3;98,0071272307604
7197316;2;1;2;4;98,0071272307604
7197316;3;1;3;5;98,0071272307604
7197316;4;1;4;6;98,0071272307604
7197317;1;1;1;3;82,4424921907632
7197317;2;1;2;4;82,4424921907632
7197318;1;1;1;3;82,0605151485513
7197321;1;1;1;5;484,432908494366
7197326;1;1;1;3;427,31105732993
7197340;1;1;1;5;68,3355539088987
7197345;1;1;1;3;71,1159397331625
7197347;1;1;1;3;70,7489672439122
7197348;1;1;1;2;73,6099649766331
7197352;1;1;1;4;79,1225987306296
7197352;2;1;2;6;79,1225987306296
7197355;1;1;1;4;66,5177168965674
7197365;1;1;1;6;80,4517845453883
7197365;2;1;2;8;80,4517845453883
7197371;1;1;1;3;85,2689380433878
7197375;1;1;1;3;84,2036002319982
7197375;2;1;2;4;84,2036002319982
7197375;3;1;3;5;84,2036002319982
7197377;1;1;1;8;75,9879586882429
7197378;1;1;1;3;82,5479953331992
7197378;2;1;2;4;82,5479953331992
7197380;1;1;1;5;78,7899670050859
7197380;2;1;2;6;78,7899670050859
7197380;3;1;3;8;78,7899670050859
7197380;4;1;4;9;78,7899670050859
7197382;1;1;1;4;78,548868779835
7197385;1;1;1;4;85,329084565858
7197385;2;1;2;5;85,329084565858
7197386;1;1;1;3;73,8566263851338
7197386;2;1;2;4;73,8566263851338
7197386;3;1;3;5;73,8566263851338
7197389;1;1;1;3;64,2708825981931
7197389;2;1;2;4;64,2708825981931
7197390;1;1;1;3;80,4782224952431
7197390;2;1;2;5;80,4782224952431
7197390;3;1;3;7;80,4782224952431
7197394;1;1;1;2;77,2037731814751
7197394;2;1;2;3;77,2037731814751
7197394;3;1;3;4;77,2037731814751
7197395;1;1;1;2;74,9830074021395
7197395;2;1;2;3;74,9830074021395
7197396;1;1;1;3;72,9648457833825
7197397;1;1;1;3;72,8508712120603
7197397;2;1;2;4;72,8508712120603
7197399;1;1;1;3;44,1464659163726
7197399;2;1;2;4;44,1464659163726
7197403;1;1;1;3;47,6796292536008
7197438;1;1;1;3;31,2903203896975
7197438;2;1;2;4;31,2903203896975
7197443;1;1;1;3;35,5312317625963
7197451;1;1;1;3;20,5556260360795
7197462;1;1;1;3;38,5487744950472
7197462;2;1;2;4;38,5487744950472
7197464;1;1;1;2;30,9149555210262
7197464;2;1;2;3;30,9149555210262
7197464;3;1;3;4;30,9149555210262
7197469;1;1;1;3;35,5312317625963
7197475;1;1;1;3;61,54443504322
7197491;1;1;1;4;50,5436101563307
7197491;2;1;2;5;50,5436101563307
7197491;3;1;3;6;50,5436101563307
7197492;1;1;1;3;25,5585423803859
7197492;2;1;2;4;25,5585423803859
7197493;1;1;1;3;19,5425650763719
7197493;2;1;2;4;19,5425650763719
7197493;3;1;3;5;19,5425650763719
7197497;1;1;1;3;34,1197635615894
7197497;2;1;2;4;34,1197635615894
7197498;1;1;1;3;43,2279041123803
7197504;1;1;1;3;37,37872040997
7197505;1;1;1;3;27,2267532412829
7197509;1;1;1;3;41,6884931929096
7197509;2;1;2;4;41,6884931929096
7197510;1;1;1;3;16,0141407167692
7197515;1;1;1;3;16,0141407167692
7197516;1;1;1;3;34,1197635615894
7197516;2;1;2;4;34,1197635615894
7197517;1;1;1;4;42,5141911411892
7197517;2;1;2;5;42,5141911411892
7197519;1;1;1;3;34,1197635615894
7197519;2;1;2;4;34,1197635615894
7197522;1;1;1;3;41,6884931929096
7197522;2;1;2;4;41,6884931929096
7197523;1;1;1;3;16,0141407167692
7197524;1;1;1;3;29,4006364628414
7197533;1;1;1;3;29,6463576014504
7197534;1;1;1;3;18,8668457653583
7197534;2;1;2;4;18,8668457653583
7197535;1;1;1;4;16,0141407167692
7197536;1;1;1;3;36,1268531815442
7197536;2;1;2;4;36,1268531815442
7197546;1;1;1;5;54,7026148480242
7197550;1;1;1;3;30,0935578678194
7197553;1;1;1;2;31,0589851904526
7197553;2;1;2;3;31,0589851904526
7197558;1;1;1;2;21,5751181362072
7197558;2;1;2;3;21,5751181362072
7197559;1;1;1;4;29,5536689329914
7197566;1;1;1;4;27,9009351031661
7197570;1;1;1;4;24,2929682235944
7197570;2;1;2;5;24,2929682235944
7197583;1;1;1;3;26,5565541404014
7197588;1;1;1;2;25,2597277592397
7197588;2;1;2;3;25,2597277592397
7197590;1;1;1;3;27,6130591884057
7197591;1;1;1;3;34,3603888501382
7197593;1;1;1;2;23,8572622241181
7197594;1;1;1;2;20,8155253927388
7197595;1;1;1;2;24,5466173279383
7197595;2;1;2;3;24,5466173279383
7197598;1;1;1;3;36,3708921007815
7197598;2;1;2;6;36,3708921007815
7197600;1;1;1;3;23,3730446475578
7197603;1;1;1;3;22,5022802356395
7197605;1;1;1;3;39,5340973653226
7197607;1;1;1;3;34,2284475587395
7197610;1;1;1;3;36,6851039198198
7197615;1;1;1;2;26,1896512253299
7197620;1;1;1;3;39,0917082358365
7197636;1;1;1;3;33,5159997559932
7197649;1;1;1;3;39,9352159493217
7197650;1;1;1;3;52,5631679268725
7197650;2;1;2;4;52,5631679268725
7197650;3;1;3;5;52,5631679268725
7197653;1;1;1;2;35,6698260588544
7197657;1;1;1;3;38,7652357870067
7197664;1;1;1;4;31,6583186493676
7197664;2;1;2;5;31,6583186493676
7197669;1;1;1;2;24,8079350252054
7197669;2;1;2;3;24,8079350252054
7197670;1;1;1;3;28,9262124128548
7197673;1;1;1;3;37,2148672221993
7197675;1;1;1;4;30,0885131673238
7197676;1;1;1;3;38,1282470359179
7197677;1;1;1;2;42,6505041949198
7197678;1;1;1;2;32,0097003651987
7197678;2;1;2;4;32,0097003651987
7197678;3;1;3;6;32,0097003651987
7197681;1;1;1;3;34,8621761900668
7197681;2;1;2;4;34,8621761900668
7197682;1;1;1;3;44,5279181163211
7197682;2;1;2;4;44,5279181163211
7197682;3;1;3;5;44,5279181163211
7197683;1;1;1;3;32,7745484563669
7197686;1;1;1;3;38,7295997180366
7197687;1;1;1;3;55,935944293508
7197688;1;1;1;2;47,6180353676247
7197689;1;1;1;3;52,4188116200361
7197690;1;1;1;2;27,0973709154136
7197690;2;1;2;4;27,0973709154136
7197690;3;1;3;5;27,0973709154136
7197693;1;1;1;3;50,5253960002395
7197693;2;1;2;4;50,5253960002395
7197693;3;1;3;5;50,5253960002395
7197695;1;1;1;2;57,8777110874905
7197695;2;1;2;3;57,8777110874905
7197697;1;1;1;4;46,5185840277491
7197700;1;1;1;3;27,9875097427827
7197700;2;1;2;4;27,9875097427827
7197706;1;1;1;3;21,6411805920485
7197710;1;1;1;2;13,4147810962268
7197710;2;1;2;3;13,4147810962268
7197712;1;1;1;2;8,91960602635709
7197715;1;1;1;3;19,0041322893552
7197715;2;1;2;4;19,0041322893552
7197717;1;1;1;3;24,0772128112886
7197719;1;1;1;3;18,0463742365587
7197719;2;1;2;4;18,0463742365587
7197721;1;1;1;4;14,3725391490233
7197727;1;1;1;3;19,6197421875109
7197728;1;1;1;4;38,2885235833349
7197728;2;1;2;5;38,2885235833349
7197728;3;1;3;6;38,2885235833349
7197733;1;1;1;3;24,586881830706
7197733;2;1;2;4;24,586881830706
7197737;1;1;1;3;8,91960602635709
7197738;3;1;3;4;31,8790996174785
7197738;1;1;1;2;31,8790996174785
7197738;2;1;2;3;31,8790996174785
7197748;1;1;1;3;15,7321873710132
7197751;1;1;1;3;15,7321873710132
7197755;1;1;1;3;12,6484961198471
7197755;2;1;2;4;12,6484961198471
7197756;1;1;1;4;21,1523594483933
7197756;2;1;2;6;21,1523594483933
7197757;1;1;1;2;24,2140753371964
7197757;2;1;2;3;24,2140753371964
7197758;1;1;1;2;266,36962889042
7197758;2;1;2;2;266,36962889042
7197761;1;1;1;3;261,645447157813
7197761;2;1;2;4;261,645447157813
7197766;1;1;1;3;86,7399657108515
7197790;1;1;1;3;100,365795751143
7197793;1;1;1;4;120,435361067532
7197793;2;1;2;5;120,435361067532
7197794;1;1;1;3;121,604685003358
7197795;1;1;1;4;148,608553956349
7197816;1;1;1;3;114,397349899892
7197816;2;1;2;4;114,397349899892
7197817;1;1;1;3;149,150115783622
7197817;2;1;2;4;149,150115783622
7197817;3;1;3;5;149,150115783622
7197820;1;1;1;3;131,759280685651
7197820;2;1;2;4;131,759280685651
7197827;1;1;1;5;133,376311790276
7197832;1;1;1;3;98,4798672845547
7197832;2;1;2;4;98,4798672845547
7197866;1;1;1;5;47,2005255485418
7197883;1;1;1;4;35,896733166854
7197883;2;1;2;6;35,896733166854
7197888;1;1;1;3;130,368695937801
7197888;2;1;2;4;130,368695937801
7197895;1;1;1;2;55,3839257073281
7197897;1;1;1;3;83,4697159164645
7197897;2;1;2;4;83,4697159164645
7197897;3;1;3;6;83,4697159164645
7197899;1;1;1;2;50,4995412713701
7197900;1;1;1;3;34,9387170632264
7197903;1;1;1;3;49,8254701938604
7197904;1;1;1;3;34,7486717276341
7197909;1;1;1;3;61,4431759882421
7197912;1;1;1;3;103,666053005284
7197912;2;1;2;4;103,666053005284
7197912;3;1;3;5;103,666053005284
7197914;1;1;1;5;103,454107772451
7197916;1;1;1;3;78,8649065284136
7197916;2;1;2;4;78,8649065284136
7197916;3;1;3;5;78,8649065284136
7197922;1;1;1;4;121,912545529692
7197922;2;1;2;6;121,912545529692
7197925;1;1;1;2;74,0745993327311
7197927;1;1;1;3;117,763268560131
7197927;2;1;2;4;117,763268560131
7197933;1;1;1;3;66,3279929040284
7197933;2;1;2;4;66,3279929040284
7197933;3;1;3;5;66,3279929040284
7197935;1;1;1;3;36,9137762205392
7197935;2;1;2;5;36,9137762205392
7197935;3;1;3;6;36,9137762205392
7197936;1;1;1;4;68,6066099599883
7197936;2;1;2;5;68,6066099599883
7197937;2;1;2;4;78,9470743085529
7197937;1;1;1;3;78,9470743085529
7197937;3;1;3;5;78,9470743085529
7197939;1;1;1;4;73,8817867453373
7197946;1;1;1;4;69,9970741014141
7197951;1;1;1;3;131,527326575009
7197951;2;1;2;4;131,527326575009
7197951;3;1;3;6;131,527326575009
7197954;1;1;1;3;107,408129456474
7197954;2;1;2;4;107,408129456474
7197956;1;1;1;3;100,61003914028
7197956;2;1;2;4;100,61003914028
7197957;1;1;1;3;118,116305503102
7197957;2;1;2;4;118,116305503102
7197959;1;1;1;3;117,553225886984
7197959;2;1;2;4;117,553225886984
7197959;3;1;3;5;117,553225886984
7197959;4;1;4;6;117,553225886984
7197961;1;1;1;3;94,0499570859901
7197961;2;1;2;4;94,0499570859901
7197966;1;1;1;3;104,260828022516
7197966;2;1;2;4;104,260828022516
7197967;1;1;1;3;81,9826270900217
7197970;1;1;1;5;104,529873667366
7197970;2;1;2;6;104,529873667366
7197972;1;1;1;3;102,148398973009
7197972;2;1;2;4;102,148398973009
7197972;3;1;3;5;102,148398973009
7197981;1;1;1;3;73,0295186500607
7197990;1;1;1;3;118,745235971822
7197990;2;1;2;4;118,745235971822
7198008;1;1;1;4;101,330356382031
7198009;1;1;1;3;106,894608780552
7198009;2;1;2;4;106,894608780552
7198010;1;1;1;2;93,065579658657
7198014;1;1;1;3;110,488194690582
7198020;1;1;1;2;129,426227929208
7198024;1;1;1;2;111,831158210201
7198025;1;1;1;5;102,330928687639
7198026;1;1;1;3;100,571290844443
7198045;1;1;1;3;82,0969775948576
7198050;1;1;1;3;113,059316387917
7198055;1;1;1;3;155,536910187636
7198055;2;1;2;4;155,536910187636
7198058;1;1;1;4;138,297762715395
7198058;2;1;2;5;138,297762715395
7198060;1;1;1;3;102,207537130099
7198066;1;1;1;5;139,425065988375
7198066;2;1;2;6;139,425065988375
7198066;3;1;3;7;139,425065988375
7198067;1;1;1;3;102,207537130099
7198067;2;1;2;4;102,207537130099
7198068;1;1;1;3;94,0661519642653
7198070;1;1;1;4;122,300747135122
7198070;2;1;2;5;122,300747135122
7198072;1;1;1;3;112,831730515809
7198072;2;1;2;4;112,831730515809
7198075;1;1;1;3;116,363625399865
7198075;2;1;2;4;116,363625399865
7198075;3;1;3;5;116,363625399865
7198079;1;1;1;2;134,704812045489
7198082;1;1;1;3;121,703900542121
7198090;1;1;1;4;74,2122713494113
7198090;2;1;2;5;74,2122713494113
7198099;1;1;1;4;59,68355529618
7198099;2;1;2;5;59,68355529618
7198104;1;1;1;3;97,8600521997965
7198104;2;1;2;4;97,8600521997965
7198127;1;1;1;3;80,5321637412095
7198127;2;1;2;4;80,5321637412095
7198130;1;1;1;3;80,5321637412095
7198130;2;1;2;4;80,5321637412095
7198152;1;1;1;1;51,9752173302508
7198152;2;1;2;2;51,9752173302508
7198160;1;1;1;2;30,8237551729953
7198160;2;1;2;3;30,8237551729953
7198161;1;1;1;4;63,1374180759354
7198183;1;1;1;4;146,732518962652
7198193;1;1;1;4;144,388543966899
7198198;1;1;1;3;211,072358298981
7198198;2;1;2;4;211,072358298981
7198202;1;1;1;2;187,177492477829
7198213;1;1;1;5;225,546034210428
7198213;2;1;2;6;225,546034210428
7198221;1;1;1;6;203,25399432102
7198222;1;1;1;3;203,25399432102
7198234;1;1;1;2;66,8374533195333
7198236;1;1;1;4;130,72961649079
7198250;1;1;1;3;184,657875672297
7198253;1;1;1;3;113,588126819888
7198254;1;1;1;4;51,6074621872029
7198264;1;1;1;2;110,51102766521
7198266;1;1;1;3;108,039149495295
7198270;1;1;1;3;79,123394657122
7198280;1;1;1;3;117,472853160695
7198283;1;1;1;3;123,525373423628
7198283;2;1;2;4;123,525373423628
7198313;1;1;1;2;40,1126787453171
7198313;2;1;2;3;40,1126787453171
7198313;3;1;3;4;40,1126787453171
7198326;1;1;1;3;145,521692953376
7198326;2;1;2;4;145,521692953376
7198342;1;1;1;3;61,2458239547302
7198342;2;1;2;4;61,2458239547302
7198352;1;1;1;3;180,237052593355
7198358;1;1;1;2;157,257934430546
7198358;2;1;2;3;157,257934430546
7198358;3;1;3;4;157,257934430546
7198359;3;1;3;5;148,472835488648
7198359;1;1;1;3;148,472835488648
7198359;2;1;2;4;148,472835488648
7198361;1;1;1;3;192,893323408373
7198361;2;1;2;4;192,893323408373
7198367;1;1;1;3;158,533799300145
7198370;1;1;1;2;167,190987843573
7198370;2;1;2;3;167,190987843573
7198370;3;1;3;4;167,190987843573
7198373;1;1;1;4;159,609429294527
7198373;2;1;2;5;159,609429294527
7198382;1;1;1;3;144,940772928213
7198383;1;1;1;3;120,821461759072
7198384;1;1;1;2;107,383887038302
7198404;1;1;1;3;162,522495237261
7198404;2;1;2;4;162,522495237261
7198405;1;1;1;2;152,468353746676
7198405;2;1;2;3;152,468353746676
7198406;1;1;1;5;153,786647510235
7198406;2;1;2;6;153,786647510235
7198408;1;1;1;3;154,718994121303
7198408;2;1;2;5;154,718994121303
7198418;1;1;1;3;376,545508559434
7198430;1;1;1;4;290,428974950798
7198430;2;1;2;5;290,428974950798
7198437;1;1;1;3;22,2958882698915
7198438;1;1;1;2;24,0124926792818
7198438;2;1;2;3;24,0124926792818
7198455;1;1;1;2;26,8017224543874
7198455;2;1;2;3;26,8017224543874
7198455;3;1;3;3;26,8017224543874
7198480;1;1;1;3;64,487527319387
7198494;1;1;1;3;51,168837615381
7198500;1;1;1;3;55,7128273341139
7198500;2;1;2;4;55,7128273341139
7198500;3;1;3;5;55,7128273341139
7198503;1;1;1;2;58,5218509385289
7198509;1;1;1;3;41,1983740054605
7198509;2;1;2;4;41,1983740054605
7198509;3;1;3;5;41,1983740054605
7198522;1;1;1;2;31,957640189159
7198524;1;1;1;3;32,3376714464455
7198527;1;1;1;2;25,2242842551566
7198527;2;1;2;3;25,2242842551566
7198529;1;1;1;2;41,6558237949454
7198549;1;1;1;2;165,956779380871
7198549;2;1;2;3;165,956779380871
7198550;1;1;1;3;137,078236819108
7198550;2;1;2;4;137,078236819108
7198552;1;1;1;2;141,928706359122
7198559;1;1;1;2;123,842259198243
7198574;1;1;1;2;691,67341735214
7198574;2;1;2;3;691,67341735214
7198574;3;1;3;5;691,67341735214
7198578;1;1;1;2;440,858708174729
7198593;1;1;1;3;76,1160630718379
7198593;2;1;2;4;76,1160630718379
7198593;3;1;3;4;76,1160630718379
7198593;4;1;4;5;76,1160630718379
7198631;1;1;1;3;83,3670711000268
7198666;1;1;1;1;240,218483224323
7198674;1;1;1;2;67,2187083221876
7198674;2;1;2;3;67,2187083221876
7198676;1;1;1;3;47,9325453102217
7198676;2;1;2;4;47,9325453102217
7198690;1;1;1;3;15,3952340776018
7198690;2;1;2;4;15,3952340776018
7198695;1;1;1;4;15,9380575265103
7198696;1;1;1;1;16,5268607126367
7198699;1;1;1;3;17,0922117056446
7198699;2;1;2;4;17,0922117056446
7198700;1;1;1;4;16,0072400488432
7198703;1;1;1;3;104,984384949909
7198703;2;1;2;4;104,984384949909
7198703;3;1;3;5;104,984384949909
7198704;1;1;1;4;91,6173694548993
7198704;2;1;2;5;91,6173694548993
7198706;1;1;1;2;72,5986672420201
7198718;1;1;1;3;38,1604978019949
7198724;1;1;1;3;36,8066195087256
7198724;2;1;2;4;36,8066195087256
7198737;1;1;1;3;58,5118940000032
7198737;2;1;2;4;58,5118940000032
7198737;3;1;3;5;58,5118940000032
7198739;1;1;1;2;50,2154465291312
7198739;2;1;2;3;50,2154465291312
7198745;1;1;1;3;47,9135523734149
7198747;1;1;1;4;68,7944835421921
7198772;1;1;1;3;295,701196705019
7198772;2;1;2;4;295,701196705019
7198782;1;1;1;3;22,2609415314593
7198787;1;1;1;3;2,57114547282492
7198787;2;1;2;4;2,57114547282492
7198798;1;1;1;4;27,2146669774314
7198816;1;1;1;6;940,383789650442
7198820;1;1;1;4;66,1020179121195
7198820;2;1;2;5;66,1020179121195
7198859;1;1;1;4;19,4911706390548
7198859;2;1;2;5;19,4911706390548
7198859;3;1;3;6;19,4911706390548
7198893;1;1;1;2;31,8301325208168
7198894;1;1;1;4;46,1228107258766
7198903;1;1;1;3;45,9014182254029
7198907;1;1;1;2;57,1666308053774
7198913;1;1;1;2;55,5192935261824
7198914;1;1;1;2;61,5453572143968
7198914;2;1;2;3;61,5453572143968
7198921;1;1;1;4;40,8390895558931
7198921;2;1;2;5;40,8390895558931
7198922;1;1;1;2;40,6382150211768
7198922;2;1;2;3;40,6382150211768
7198933;1;1;1;4;55,4422364721002
7198935;1;1;1;3;76,3396387082698
7198935;2;1;2;4;76,3396387082698
7198935;3;1;3;5;76,3396387082698
7198939;1;1;1;2;29,9409598673888
7198939;2;1;2;3;29,9409598673888
7198940;1;1;1;4;46,8795063456884
7198941;1;1;1;4;54,6153546539718
7198941;2;1;2;5;54,6153546539718
7198942;1;1;1;3;38,433503795484
7198942;2;1;2;4;38,433503795484
7198943;1;1;1;3;42,7776331948752
7198945;1;1;1;2;34,6583227350383
7198948;1;1;1;4;42,7516526837925
7198948;2;1;2;5;42,7516526837925
7198949;1;1;1;2;36,5474953884663
7199038;1;1;1;3;10,7835101892838
7199038;2;1;2;4;10,7835101892838
7199039;1;1;1;3;8,67872057733171
7199039;2;1;2;4;8,67872057733171
7199063;1;1;1;5;11,196274919929
7199077;1;1;1;4;9,29721817038755
7199082;1;1;1;3;11,3609048144867
7199084;1;1;1;6;12,6007686900289
7199084;2;1;2;7;12,6007686900289
7199086;1;1;1;4;10,7699930019603
7199086;2;1;2;5;10,7699930019603
7199087;1;1;1;3;11,6861819701469
7199087;2;1;2;4;11,6861819701469
7199093;1;1;1;6;9,98116275014843
7199093;2;1;2;7;9,98116275014843
7199094;1;1;1;3;11,6110822374322
7199103;1;1;1;4;11,0868313077359
7199110;1;1;1;1;8,72927662765809
7199110;2;1;2;2;8,72927662765809
7199135;1;1;1;3;27,9763329001184
7199184;1;1;1;4;235,656835081717
7199192;1;1;1;3;275,712331976205
7199192;2;1;2;5;275,712331976205
7199193;2;1;2;3;295,519545616499
7199193;1;1;1;2;295,519545616499
7199193;1;2;1;2;295,519545616499
7199194;1;1;1;2;280,017202425113
7199209;1;1;1;3;271,951900611692
7199209;2;1;2;4;271,951900611692
7199209;3;1;3;5;271,951900611692
7199212;1;1;1;2;302,863589693966
7199212;2;1;2;3;302,863589693966
7199220;1;1;1;4;263,21620781099
7199230;1;1;1;4;199,599239547704
7199230;2;1;2;5;199,599239547704
7199233;1;1;1;3;211,059761735189
7199233;2;1;2;4;211,059761735189
7199233;3;1;3;5;211,059761735189
7199234;1;1;1;4;111,258315156306
7199234;2;1;2;6;111,258315156306
7199239;1;1;1;6;458,764639684273
7199239;2;1;2;7;458,764639684273
7199247;4;1;4;5;55,2452926877043
7199247;1;1;1;2;55,2452926877043
7199247;2;1;2;3;55,2452926877043
7199247;3;1;3;4;55,2452926877043
7199249;1;1;1;3;52,9321872972043
7199249;2;1;2;4;52,9321872972043
7199249;3;1;3;5;52,9321872972043
7199251;1;1;1;3;40,5300103284211
7199251;2;1;2;4;40,5300103284211
7199253;1;1;1;3;55,3324630828818
7199253;2;1;2;4;55,3324630828818
7199253;3;1;3;5;55,3324630828818
7199253;4;1;4;6;55,3324630828818
7199254;1;1;1;3;62,2809200482916
7199254;2;1;2;4;62,2809200482916
7199264;1;1;1;3;173,988647639035
7199264;2;1;2;4;173,988647639035
7199264;3;1;3;5;173,988647639035
7199264;4;1;4;6;173,988647639035
7199274;1;1;1;3;42,9214756215097
7199274;2;1;2;4;42,9214756215097
7199274;3;1;3;5;42,9214756215097
7199304;1;1;1;3;57,6641899040879
7199304;2;1;2;4;57,6641899040879
7199304;3;1;3;5;57,6641899040879
7199304;4;1;4;6;57,6641899040879
7199307;1;1;1;3;350,557369064453
7199307;2;1;2;4;350,557369064453
7199308;1;1;1;2;352,138739930101
7199308;2;1;2;3;352,138739930101
7199315;1;1;1;2;214,228340685007
7199315;2;1;2;3;214,228340685007
7199315;3;1;3;4;214,228340685007
7199317;1;1;1;3;246,234518214404
7199317;2;1;2;4;246,234518214404
7199317;3;1;3;5;246,234518214404
7199322;1;1;1;3;35,0272440195272
7199322;2;1;2;4;35,0272440195272
7199329;1;1;1;2;46,8994204712746
7199329;2;1;2;3;46,8994204712746
7199343;1;1;1;4;19,0658663837058
7199363;2;1;2;5;48,5793425127126
7199363;1;1;1;4;48,5793425127126
7199364;1;1;1;3;57,5884266643986
7199364;2;1;2;4;57,5884266643986
7199364;3;1;3;5;57,5884266643986
7199380;1;1;1;2;31,8669508145412
7199380;2;1;2;3;31,8669508145412
7199381;1;1;1;2;13,5733140583781
7199381;2;1;2;3;13,5733140583781
7199385;1;1;1;3;30,760012900282
7199385;2;1;2;4;30,760012900282
7199390;1;1;1;3;16,3721133966067
7199393;1;1;1;3;21,2863389731401
7199398;1;1;1;3;37,2183000417247
7199398;2;1;2;4;37,2183000417247
7199398;3;1;3;5;37,2183000417247
7199399;1;1;1;3;23,406136070049
7199399;2;1;2;4;23,406136070049
7199399;3;1;3;5;23,406136070049
7199408;1;1;1;3;19,854221406422
7199408;2;1;2;4;19,854221406422
7199413;1;1;1;3;30,9547305135594
7199413;2;1;2;4;30,9547305135594
7199413;3;1;3;5;30,9547305135594
7199418;1;1;1;3;35,7861824750066
7199418;2;1;2;4;35,7861824750066
7199418;3;1;3;5;35,7861824750066
7199421;1;1;1;3;29,3977037848062
7199435;1;1;1;3;39,4803271405716
7199435;2;1;2;4;39,4803271405716
7199445;1;1;1;2;29,8186709865841
7199448;1;1;1;3;29,1321675147913
7199458;1;1;1;2;22,6702879238471
7199460;1;1;1;3;45,1520331407657
7199460;2;1;2;4;45,1520331407657
