DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P8692S3A1;FEX_C
7194075;2;1;2;2;37,0570346553094
7194075;3;1;3;3;37,0570346553094
7194075;4;1;4;4;37,0570346553094
7194075;5;1;5;5;37,0570346553094
7194090;1;1;1;1;185,30725506803
7194090;2;1;2;2;185,30725506803
7194092;1;1;1;1;193,543786525968
7194092;2;1;2;2;193,543786525968
7194093;1;1;1;1;220,498710128933
7194093;2;1;2;2;220,498710128933
7194122;1;1;1;1;135,336686836278
7194122;2;1;2;2;135,336686836278
7194124;1;1;1;1;196,377494096701
7194124;2;1;2;2;196,377494096701
7194126;1;1;1;1;139,961861470424
7194126;2;1;2;2;139,961861470424
7194131;1;1;1;1;162,470513411074
7194131;2;1;2;2;162,470513411074
7194131;3;1;3;3;162,470513411074
7194145;1;1;1;1;142,023629447759
7194145;2;1;2;2;142,023629447759
7194145;3;1;3;3;142,023629447759
7194148;1;1;1;1;228,590986143106
7194148;2;1;2;2;228,590986143106
7194151;1;1;1;1;126,993882726842
7194151;2;1;2;2;126,993882726842
7194159;1;1;1;1;161,538367636426
7194159;2;1;2;2;161,538367636426
7194182;1;1;1;1;23,4248367085607
7194182;2;1;2;2;23,4248367085607
7194286;1;1;1;1;18,3217050387466
7194286;2;1;2;2;18,3217050387466
7194343;1;1;1;1;24,4118073910648
7194343;2;1;2;2;24,4118073910648
7194397;1;1;1;1;577,333254057353
7194397;2;1;2;2;577,333254057353
7194401;1;1;1;1;1660,56959105367
7194401;2;1;2;2;1660,56959105367
7194475;1;1;1;1;1157,26564890005
7194475;2;1;2;2;1157,26564890005
7194518;1;1;1;1;174,772652110734
7194518;2;1;2;2;174,772652110734
7194524;1;1;1;1;169,715621797983
7194524;2;1;2;2;169,715621797983
7194537;1;1;1;1;158,090620362399
7194537;2;1;2;2;158,090620362399
7194550;1;1;1;1;125,510976155743
7194550;2;1;2;2;125,510976155743
7194550;3;1;3;3;125,510976155743
7194550;4;1;4;4;125,510976155743
7194551;1;1;1;1;162,914956228602
7194551;2;1;2;2;162,914956228602
7194556;1;1;1;1;172,670774010587
7194556;2;1;2;2;172,670774010587
7194561;1;1;1;1;199,782487748274
7194561;2;1;2;2;199,782487748274
7194581;1;1;1;1;291,41325485441
7194581;2;1;2;2;291,41325485441
7194672;1;1;1;3;19,3721493562572
7194672;2;1;2;4;19,3721493562572
7194692;1;1;1;1;46,5374683781512
7194692;2;1;2;2;46,5374683781512
7194942;1;1;1;1;24,5032344270722
7194942;2;1;2;2;24,5032344270722
7194944;1;1;1;1;42,4903757107577
7194944;2;1;2;2;42,4903757107577
7194984;2;1;2;2;35,3105448662412
7194984;1;1;1;1;35,3105448662412
7194992;1;1;1;1;39,3330408969519
7194992;2;1;2;2;39,3330408969519
7195033;1;1;1;1;28,2267480442092
7195033;2;1;2;2;28,2267480442092
7195102;1;1;1;1;25,6413198593116
7195102;2;1;2;2;25,6413198593116
7195131;1;1;1;1;18,8178320294728
7195131;2;1;2;2;18,8178320294728
7195161;1;1;1;1;25,6413198593116
7195161;2;1;2;2;25,6413198593116
7195177;1;1;1;1;16,3224372007136
7195177;2;1;2;2;16,3224372007136
7195238;1;1;1;1;10,9542629049776
7195238;2;1;2;2;10,9542629049776
7195238;3;1;3;3;10,9542629049776
7195238;4;1;4;4;10,9542629049776
7195238;5;1;5;5;10,9542629049776
7195238;6;1;6;6;10,9542629049776
7195264;1;1;1;1;8,98125753382012
7195264;2;1;2;2;8,98125753382012
7195277;1;1;1;1;3,92783960243682
7195277;2;1;2;2;3,92783960243682
7195277;3;1;3;3;3,92783960243682
7195277;4;1;4;5;3,92783960243682
7195290;1;1;1;1;9,64398370577875
7195290;2;1;2;2;9,64398370577875
7195290;3;1;3;3;9,64398370577875
7195523;1;1;1;1;5,05672200687147
7195523;2;1;2;2;5,05672200687147
7195870;1;1;1;1;46,3210709539435
7195870;2;1;2;2;46,3210709539435
7195882;1;1;1;1;49,9192767795557
7195882;2;1;2;2;49,9192767795557
7196022;1;1;1;1;27,3162294049682
7196022;2;1;2;2;27,3162294049682
7196043;1;1;1;1;7,38187990153247
7196043;2;1;2;2;7,38187990153247
7196111;1;1;1;1;8,32891947983537
7196111;2;1;2;2;8,32891947983537
7196124;2;1;2;2;4,48480279683443
7196124;1;1;1;1;4,48480279683443
7196249;1;1;1;1;69,1881062277945
7196249;2;1;2;2;69,1881062277945
7196278;1;1;1;1;86,4527963142707
7196278;2;1;2;2;86,4527963142707
7196305;1;1;1;1;79,7719521461079
7196305;2;1;2;2;79,7719521461079
7196394;1;1;1;1;29,7174468423476
7196394;2;1;2;2;29,7174468423476
7196395;1;1;1;1;21,0686794403684
7196395;2;1;2;2;21,0686794403684
7196424;1;1;1;1;36,9180431034186
7196424;2;1;2;2;36,9180431034186
7196439;1;1;1;1;33,4747279518961
7196439;2;1;2;2;33,4747279518961
7196447;1;1;1;1;31,1104152796524
7196447;2;1;2;2;31,1104152796524
7196447;3;1;3;3;31,1104152796524
7196447;4;1;4;4;31,1104152796524
7196471;1;1;1;1;27,7728628624099
7196471;2;1;2;2;27,7728628624099
7196489;2;1;2;2;33,6079794845456
7196489;1;1;1;1;33,6079794845456
7196491;1;1;1;1;39,2190921482045
7196491;2;1;2;2;39,2190921482045
7196497;1;1;1;1;28,0139301421234
7196497;2;1;2;2;28,0139301421234
7196510;1;1;1;1;37,9088173973335
7196510;2;1;2;2;37,9088173973335
7196540;1;1;1;1;101,27610538525
7196540;2;1;2;2;101,27610538525
7196546;1;1;1;1;87,8766303302074
7196546;2;1;2;2;87,8766303302074
7196582;1;1;1;1;112,948046510779
7196582;2;1;2;2;112,948046510779
7196591;1;1;1;1;44,924848166491
7196591;2;1;2;2;44,924848166491
7196604;1;1;1;1;56,6730822061491
7196604;2;1;2;2;56,6730822061491
7196647;1;1;1;1;25,4432562304299
7196647;2;1;2;2;25,4432562304299
7196657;1;1;1;1;26,4613780791628
7196657;2;1;2;2;26,4613780791628
7196666;1;1;1;2;44,6752196770779
7196666;2;1;2;1;44,6752196770779
7196678;1;1;1;1;19,1814487716264
7196678;2;1;2;2;19,1814487716264
7196712;1;1;1;1;20,5668610384801
7196712;2;1;2;2;20,5668610384801
7196718;1;1;1;1;28,9206828509563
7196718;2;1;2;2;28,9206828509563
7196719;1;1;1;1;28,9206828509563
7196719;2;1;2;2;28,9206828509563
7196769;1;1;1;1;27,6385478434164
7196769;2;1;2;2;27,6385478434164
7196770;1;1;1;1;17,3825296702841
7196770;2;1;2;2;17,3825296702841
7196771;1;1;1;1;29,9930690626318
7196771;2;1;2;2;29,9930690626318
7196792;1;1;1;1;47,2619348878477
7196792;2;1;2;2;47,2619348878477
7196793;1;1;1;1;167,415377662911
7196793;2;1;2;2;167,415377662911
7196836;1;1;1;1;94,6403074308
7196836;2;1;2;2;94,6403074308
7196900;1;1;1;1;37,2902019399224
7196900;2;1;2;2;37,2902019399224
7196906;1;1;1;1;156,242655042184
7196906;2;1;2;2;156,242655042184
7196924;1;1;1;1;74,419814081627
7196924;2;1;2;2;74,419814081627
7196965;1;1;1;1;426,498592805667
7196965;2;1;2;2;426,498592805667
7196982;1;1;1;1;427,465644636417
7196982;2;1;2;2;427,465644636417
7196999;1;1;1;1;67,6091611143677
7196999;2;1;2;2;67,6091611143677
7197062;1;1;1;1;76,1619638708267
7197062;2;1;2;6;76,1619638708267
7197065;1;1;1;1;111,358003784349
7197065;2;1;2;2;111,358003784349
7197280;1;1;1;1;166,877822086842
7197280;2;1;2;2;166,877822086842
7197284;1;1;1;1;120,935320589591
7197284;2;1;2;2;120,935320589591
7197306;1;1;1;1;227,575661761586
7197306;2;1;2;2;227,575661761586
7197543;1;1;1;1;34,0263496895183
7197543;2;1;2;2;34,0263496895183
7197654;1;1;1;1;38,9640844915293
7197654;2;1;2;2;38,9640844915293
7197727;1;1;1;1;19,6197421875109
7197727;2;1;2;2;19,6197421875109
7197817;1;1;1;1;149,150115783622
7197817;2;1;2;2;149,150115783622
7197817;3;1;3;4;149,150115783622
7197817;4;1;4;5;149,150115783622
7197868;1;1;1;1;51,9199715772548
7197868;2;1;2;2;51,9199715772548
7197872;1;1;1;1;44,4247059945643
7197872;2;1;2;2;44,4247059945643
7197873;1;1;1;1;30,3470505282046
7197873;2;1;2;2;30,3470505282046
7197930;1;1;1;1;28,2199287570593
7197930;2;1;2;2;28,2199287570593
7197930;3;1;3;3;28,2199287570593
7197936;1;1;1;1;68,6066099599883
7197936;2;1;2;2;68,6066099599883
7197958;1;1;1;1;78,4318849843984
7197958;2;1;2;2;78,4318849843984
7197976;2;1;2;2;46,1985971417438
7197976;1;1;1;1;46,1985971417438
7197997;1;1;1;1;53,4798549541871
7197997;2;1;2;2;53,4798549541871
7198003;2;1;2;2;101,01917807127
7198003;1;1;1;1;101,01917807127
7198090;1;1;1;1;74,2122713494113
7198090;2;1;2;2;74,2122713494113
7198110;1;1;1;1;73,6733018080664
7198110;2;1;2;2;73,6733018080664
7198137;1;1;1;1;97,3125189498914
7198137;2;1;2;2;97,3125189498914
7198141;1;1;1;1;94,8436511311918
7198141;2;1;2;2;94,8436511311918
7198148;1;1;1;1;76,5639947826745
7198148;2;1;2;2;76,5639947826745
7198171;1;2;1;1;40,5588374360073
7198171;2;2;2;2;40,5588374360073
7198178;2;1;2;2;106,701511450458
7198178;1;1;1;1;106,701511450458
7198187;1;1;1;1;235,522130667586
7198187;2;1;2;2;235,522130667586
7198190;2;1;2;2;177,506919278267
7198190;1;1;1;1;177,506919278267
7198196;1;1;1;1;190,452106078929
7198196;2;1;2;2;190,452106078929
7198353;1;1;1;1;180,237052593355
7198353;2;1;2;2;180,237052593355
7198353;3;1;3;3;180,237052593355
7198381;1;1;1;1;132,347000292333
7198381;2;1;2;2;132,347000292333
7198392;1;1;1;1;344,175382055971
7198392;2;1;2;2;344,175382055971
7198409;1;1;1;1;165,907751800746
7198409;2;1;2;2;165,907751800746
7198409;3;1;3;3;165,907751800746
7198409;4;1;4;4;165,907751800746
7198414;1;1;1;1;232,448463568933
7198414;2;1;2;2;232,448463568933
7198420;1;1;1;1;204,051058551805
7198420;2;1;2;2;204,051058551805
7198422;1;1;1;1;149,257753329638
7198422;2;1;2;2;149,257753329638
7198476;1;1;1;1;70,8193083297565
7198476;2;1;2;2;70,8193083297565
7198514;1;1;1;1;26,4941216462626
7198514;2;1;2;2;26,4941216462626
7198518;1;1;1;1;30,9461974346794
7198518;2;1;2;2;30,9461974346794
7198520;1;1;1;1;29,6175220607279
7198520;2;1;2;2;29,6175220607279
7198533;1;1;1;1;137,586582568915
7198533;2;1;2;2;137,586582568915
7198547;1;1;1;1;195,855412867027
7198547;2;1;2;2;195,855412867027
7198548;1;1;1;1;81,3608661622996
7198548;2;1;2;2;81,3608661622996
7198572;1;1;1;1;430,470005722305
7198572;2;1;2;2;430,470005722305
7198604;1;1;1;1;51,9459321180072
7198604;2;1;2;2;51,9459321180072
7198612;1;1;1;1;11,1199627316828
7198612;2;1;2;2;11,1199627316828
7198632;1;1;1;1;51,3766085701916
7198632;2;1;2;2;51,3766085701916
7198637;1;1;1;1;49,8080398800573
7198637;2;1;2;2;49,8080398800573
7198642;1;1;1;1;49,8080398800573
7198642;2;1;2;2;49,8080398800573
7198675;1;1;1;1;51,2376265398864
7198675;2;1;2;2;51,2376265398864
7198681;1;1;1;1;54,5419640885926
7198681;2;1;2;2;54,5419640885926
7198740;1;1;1;1;42,0061351251213
7198740;2;1;2;2;42,0061351251213
7198752;1;1;1;1;59,1014450705576
7198752;2;1;2;2;59,1014450705576
7198755;1;1;1;1;48,2441823107822
7198755;2;1;2;2;48,2441823107822
7198774;1;1;1;1;235,334755237938
7198774;2;1;2;2;235,334755237938
7198782;1;1;1;1;22,2609415314593
7198782;2;1;2;2;22,2609415314593
7198887;1;1;1;1;45,3975209570323
7198887;2;1;2;2;45,3975209570323
7199028;1;1;1;1;4,80366675809678
7199028;2;1;2;2;4,80366675809678
7199214;1;1;1;1;313,915567068349
7199214;2;1;2;2;313,915567068349
7199427;1;1;1;1;19,1638070423088
7199427;2;1;2;2;19,1638070423088
7199441;1;1;1;1;30,291141828454
7199441;2;1;2;2;30,291141828454
7199460;3;1;3;3;45,1520331407657
7199460;4;1;4;4;45,1520331407657
7199460;1;1;1;1;45,1520331407657
7199460;2;1;2;2;45,1520331407657
7199505;1;1;1;1;4,23819773293642
7199505;2;1;2;2;4,23819773293642
7199593;1;1;1;1;176,619553450848
7199593;2;1;2;2;176,619553450848
7199601;1;1;1;1;40,6545410293436
7199601;2;1;2;2;40,6545410293436
7199619;1;1;1;1;684,268664026629
7199619;2;1;2;2;684,268664026629
7199635;1;1;1;1;33,1725743899872
7199635;2;1;2;2;33,1725743899872
7199641;1;1;1;1;344,880189651877
7199641;2;1;2;2;344,880189651877
7199660;1;1;1;1;480,205402707061
7199660;2;1;2;2;480,205402707061
7199660;3;1;3;3;480,205402707061
7199660;4;1;4;4;480,205402707061
7199660;5;1;5;5;480,205402707061
7199724;2;1;2;2;48,7593626724595
7199724;1;1;1;1;48,7593626724595
7199863;1;1;1;1;213,02327811026
7199863;2;1;2;2;213,02327811026
7199863;3;1;3;3;213,02327811026
7199863;4;1;4;4;213,02327811026
7199873;1;1;1;1;167,315325425099
7199873;2;1;2;2;167,315325425099
7199881;1;1;1;1;330,410892997983
7199881;2;1;2;2;330,410892997983
7199886;1;1;1;1;289,64374385144
7199886;2;1;2;2;289,64374385144
7199964;1;1;1;1;114,911959762662
7199964;2;1;2;2;114,911959762662
7199969;1;1;1;1;101,412960945782
7199969;2;1;2;2;101,412960945782
7200023;1;1;1;1;26,7570443302015
7200023;2;1;2;2;26,7570443302015
7200025;1;1;1;1;27,4117738825729
7200025;2;1;2;2;27,4117738825729
7200029;1;1;1;1;15,94298023298
7200029;2;1;2;2;15,94298023298
7200056;1;1;1;1;692,239035208934
7200056;2;1;2;2;692,239035208934
7200059;1;1;1;1;16,7288097008133
7200059;2;1;2;2;16,7288097008133
7200064;2;1;2;2;20,0305776612671
7200064;1;1;1;1;20,0305776612671
7200065;1;1;1;1;27,2443813337165
7200065;2;1;2;2;27,2443813337165
7200076;1;1;1;1;2220,77716705253
7200076;2;1;2;2;2220,77716705253
7200088;1;1;1;1;251,325396826669
7200088;2;1;2;2;251,325396826669
7200112;1;1;1;1;477,82623851246
7200112;2;1;2;2;477,82623851246
7200156;1;1;1;1;170,168369013977
7200156;2;1;2;2;170,168369013977
7200170;1;1;1;1;218,622146673247
7200170;2;1;2;2;218,622146673247
7200182;1;1;1;1;340,561854754505
7200182;2;1;2;2;340,561854754505
7200185;1;1;1;1;369,594184004079
7200185;2;1;2;2;369,594184004079
7200203;1;1;1;1;244,573004059467
7200203;2;1;2;2;244,573004059467
7200220;1;1;1;1;907,346716051144
7200220;2;1;2;2;907,346716051144
7200243;1;1;1;1;184,004433158127
7200243;2;1;2;2;184,004433158127
7200285;1;1;1;1;111,711271889692
7200285;2;1;2;2;111,711271889692
7200319;1;1;1;1;653,471443939055
7200319;2;1;2;2;653,471443939055
7200331;1;1;1;1;445,484974825551
7200331;2;1;2;2;445,484974825551
7200333;1;1;1;1;819,323840437779
7200333;2;1;2;2;819,323840437779
7200335;1;1;1;1;614,471231077237
7200335;2;1;2;2;614,471231077237
7200347;1;1;1;1;87,3060168090245
7200347;2;1;2;2;87,3060168090245
7200350;1;1;1;1;141,914491433257
7200350;2;1;2;2;141,914491433257
7200364;1;1;1;1;141,418286917756
7200364;2;1;2;2;141,418286917756
7200399;1;1;1;1;170,671800195221
7200399;2;1;2;2;170,671800195221
7200403;1;1;1;1;170,671800195221
7200403;2;1;2;2;170,671800195221
7200414;1;1;1;1;69,5909146977595
7200414;2;1;2;2;69,5909146977595
7200417;1;1;1;1;63,7690452190755
7200417;2;1;2;2;63,7690452190755
7200431;1;1;1;1;299,642433153802
7200431;2;1;2;2;299,642433153802
7200441;1;1;1;1;138,092284478191
7200441;2;1;2;2;138,092284478191
7200444;1;1;1;1;174,083155130254
7200444;2;1;2;2;174,083155130254
7200450;1;1;1;1;246,942066597522
7200450;2;1;2;2;246,942066597522
7200507;1;1;1;1;179,144972172946
7200507;2;1;2;2;179,144972172946
7200521;1;1;1;1;256,015259664836
7200521;2;1;2;2;256,015259664836
7200538;1;1;1;1;200,259364833268
7200538;2;1;2;2;200,259364833268
7200563;1;1;1;1;54,1687373165812
7200563;2;1;2;2;54,1687373165812
7200578;2;1;2;2;54,640108197296
7200578;1;1;1;1;54,640108197296
7200596;1;1;1;1;57,2761713432867
7200596;2;1;2;2;57,2761713432867
7200605;1;1;1;1;109,22955279942
7200605;2;1;2;2;109,22955279942
7200672;1;1;1;1;55,0315333902026
7200672;2;1;2;3;55,0315333902026
7200672;3;1;3;4;55,0315333902026
7200672;4;1;4;5;55,0315333902026
7200672;5;1;5;6;55,0315333902026
7200687;1;1;1;1;100,819487266927
7200687;2;1;2;2;100,819487266927
7200687;3;1;3;4;100,819487266927
7200687;4;1;4;7;100,819487266927
7200691;2;1;2;2;113,199527664547
7200691;1;1;1;1;113,199527664547
7200724;1;1;1;1;1781,9808774597
7200724;2;1;2;2;1781,9808774597
7200725;1;1;1;1;727,60769896596
7200725;2;1;2;2;727,60769896596
7200741;1;1;1;1;881,481313283673
7200741;2;1;2;2;881,481313283673
7200864;1;1;1;1;66,5386445261673
7200864;2;1;2;2;66,5386445261673
7200884;1;1;1;1;73,860813709603
7200884;2;1;2;2;73,860813709603
7200886;1;1;1;1;57,0426980133809
7200886;2;1;2;3;57,0426980133809
7200917;1;1;1;1;65,1298469816602
7200917;2;1;2;2;65,1298469816602
7200919;1;1;1;1;62,6102851915584
7200919;2;1;2;2;62,6102851915584
7200938;1;1;1;1;64,5782858370125
7200938;2;1;2;2;64,5782858370125
7200956;2;1;2;2;46,2292381938162
7200956;1;1;1;1;46,2292381938162
7200961;1;1;1;1;46,2292381938162
7200961;2;1;2;2;46,2292381938162
7200986;1;1;1;1;18,2297239699351
7200986;2;1;2;2;18,2297239699351
7200986;3;1;3;3;18,2297239699351
7200986;4;1;4;4;18,2297239699351
7200986;5;1;5;5;18,2297239699351
7200993;1;1;1;1;17,8028018850081
7200993;2;1;2;2;17,8028018850081
7201010;1;1;1;1;18,2605400072673
7201010;2;1;2;4;18,2605400072673
7201123;1;1;1;1;86,6134960250058
7201123;2;1;2;2;86,6134960250058
7201123;3;1;3;3;86,6134960250058
7201123;4;1;4;4;86,6134960250058
7201123;5;1;5;5;86,6134960250058
7201154;2;1;2;2;8,06311188420704
7201154;1;1;1;1;8,06311188420704
7201166;1;1;1;1;10,1722468685583
7201166;2;1;2;2;10,1722468685583
7201171;1;1;1;1;7,18040955427645
7201171;2;1;2;2;7,18040955427645
7201173;1;1;1;1;17,069970621073
7201173;2;1;2;2;17,069970621073
7201323;1;1;1;1;182,472628071699
7201323;2;1;2;2;182,472628071699
7201409;1;1;1;1;52,1187612277782
7201409;2;1;2;2;52,1187612277782
7201515;1;1;1;1;52,7186227847746
7201515;2;1;2;2;52,7186227847746
7201523;1;1;1;1;49,8426329511436
7201523;2;1;2;2;49,8426329511436
7201543;1;1;1;1;48,5720580217312
7201543;2;1;2;2;48,5720580217312
7201561;1;1;1;1;91,6752062086562
7201561;2;1;2;2;91,6752062086562
7201584;1;1;1;1;27,747131167604
7201584;2;1;2;2;27,747131167604
7201590;1;1;1;4;1029,44239185148
7201590;2;1;2;5;1029,44239185148
7201599;1;1;1;1;1473,30042099829
7201599;2;1;2;2;1473,30042099829
7201630;1;1;1;1;1020,39346173329
7201630;2;1;2;2;1020,39346173329
7201646;1;1;1;1;1016,30999223294
7201646;2;1;2;2;1016,30999223294
7201658;1;1;1;1;835,03567673086
7201658;2;1;2;2;835,03567673086
7201675;1;1;1;1;1559,95030227046
7201675;2;1;2;2;1559,95030227046
7201676;1;1;1;1;985,025383717863
7201676;2;1;2;2;985,025383717863
7201691;1;1;1;1;1138,92421061158
7201691;2;1;2;2;1138,92421061158
7201700;1;1;1;1;1385,66782773148
7201700;2;1;2;2;1385,66782773148
7201723;1;1;1;1;1294,52254741436
7201723;2;1;2;2;1294,52254741436
7201724;1;1;1;1;1391,67851842567
7201724;2;1;2;2;1391,67851842567
7201738;1;1;1;1;1010,7322311938
7201738;2;1;2;2;1010,7322311938
7201747;1;1;1;1;924,226549320653
7201747;2;1;2;2;924,226549320653
7201753;1;1;1;1;1801,32274228168
7201753;2;1;2;2;1801,32274228168
7201764;1;1;1;1;924,226549320653
7201764;2;1;2;2;924,226549320653
7201775;1;1;1;1;1207,64590403597
7201775;2;1;2;2;1207,64590403597
7201790;1;1;1;1;836,32841605935
7201790;2;1;2;2;836,32841605935
7201804;1;1;1;1;1020,39346173329
7201804;2;1;2;2;1020,39346173329
7201833;1;1;1;1;6,45739225553545
7201833;2;1;2;2;6,45739225553545
7201836;1;1;1;1;11,4300423549916
7201836;2;1;2;2;11,4300423549916
7201838;1;1;1;1;8,1969668564148
7201838;2;1;2;2;8,1969668564148
7201855;2;1;2;2;7,37727017077332
7201855;1;1;1;1;7,37727017077332
7201913;1;1;1;1;6,3624509857317
7201913;2;1;2;2;6,3624509857317
7201922;1;1;1;1;751,262354885625
7201922;2;1;2;2;751,262354885625
7201923;1;1;1;1;772,768943871106
7201923;2;1;2;2;772,768943871106
7201924;1;1;1;1;967,321038771367
7201924;2;1;2;2;967,321038771367
7201933;1;1;1;1;671,866120318403
7201933;2;1;2;2;671,866120318403
7201933;3;1;3;3;671,866120318403
7201933;4;1;4;4;671,866120318403
7201936;1;1;1;1;1498,24076283575
7201936;2;1;2;2;1498,24076283575
7201953;1;1;1;1;90,4977233978405
7201953;2;1;2;2;90,4977233978405
7201963;1;1;1;1;200,3709718399
7201963;2;1;2;2;200,3709718399
7201973;1;1;1;1;306,788518240846
7201973;2;1;2;2;306,788518240846
7201981;1;1;1;1;247,340083837944
7201981;2;1;2;2;247,340083837944
7201983;1;1;1;1;385,044670827431
7201983;2;1;2;2;385,044670827431
7201992;1;1;1;1;247,340083837944
7201992;2;1;2;2;247,340083837944
7201996;1;1;1;1;247,340083837944
7201996;2;1;2;2;247,340083837944
7201997;1;1;1;1;247,340083837944
7201997;2;1;2;2;247,340083837944
7202024;1;1;1;1;192,092443814252
7202024;2;1;2;2;192,092443814252
7202027;1;1;1;1;177,098139276411
7202027;2;1;2;2;177,098139276411
7202042;1;1;1;1;158,335204059319
7202042;2;1;2;2;158,335204059319
7202048;1;1;1;1;190,002244871183
7202048;2;1;2;2;190,002244871183
7202077;1;1;1;1;198,567638015152
7202077;2;1;2;2;198,567638015152
7202099;1;1;1;1;135,87314052844
7202099;2;1;2;2;135,87314052844
7202108;1;1;1;1;132,794803017533
7202108;2;1;2;2;132,794803017533
7202120;1;1;1;1;148,403411161323
7202120;2;1;2;2;148,403411161323
7202179;1;1;1;1;29,8186709865841
7202179;2;1;2;2;29,8186709865841
7202301;1;1;1;1;74,1061867994127
7202301;2;1;2;2;74,1061867994127
7202305;1;1;1;1;60,188111324398
7202305;2;1;2;2;60,188111324398
7202317;1;1;1;1;340,809817378815
7202317;2;1;2;2;340,809817378815
7202324;1;1;1;1;339,071575818902
7202324;2;1;2;2;339,071575818902
7202335;1;1;1;1;339,071575818902
7202335;2;1;2;2;339,071575818902
7202343;1;1;1;1;339,071575818902
7202343;2;1;2;2;339,071575818902
7202356;1;1;1;1;339,071575818902
7202356;2;1;2;2;339,071575818902
7202357;1;1;1;1;371,912384824059
7202357;2;1;2;2;371,912384824059
7202361;1;1;1;1;316,471325690301
7202361;2;1;2;2;316,471325690301
7202368;1;1;1;1;202,300597756173
7202368;2;1;2;2;202,300597756173
7202382;1;1;1;1;72,7216880336537
7202382;2;1;2;2;72,7216880336537
7202396;1;1;1;1;94,2014723827042
7202396;2;1;2;2;94,2014723827042
7202420;1;1;1;1;138,302146221496
7202420;2;1;2;2;138,302146221496
7202428;1;1;1;1;163,267506990825
7202428;2;1;2;2;163,267506990825
7202493;2;1;2;2;31,521548569563
7202493;1;1;1;1;31,521548569563
7202498;1;1;1;1;34,2737756400433
7202498;2;1;2;2;34,2737756400433
7202502;1;1;1;1;30,8746773783747
7202502;2;1;2;2;30,8746773783747
7202526;1;1;1;1;39,6561573561657
7202526;2;1;2;2;39,6561573561657
7202592;1;1;1;1;135,095312474523
7202592;2;1;2;2;135,095312474523
7202600;1;1;1;1;28,0537402049694
7202600;2;1;2;2;28,0537402049694
7202657;1;1;1;1;220,974959496158
7202657;2;1;2;2;220,974959496158
7202661;1;1;1;1;223,216868578797
7202661;2;1;2;2;223,216868578797
7202673;1;1;1;2;320,668387100937
7202673;2;1;2;3;320,668387100937
7202674;1;1;1;4;359,852230352568
7202674;2;1;2;5;359,852230352568
7202698;1;1;1;1;269,961103199176
7202698;2;1;2;2;269,961103199176
7202728;1;1;1;1;37,3539364994892
7202728;2;1;2;2;37,3539364994892
7202728;3;1;3;3;37,3539364994892
7202736;1;1;1;1;74,4299698788423
7202736;2;1;2;2;74,4299698788423
7202740;1;1;1;1;119,05001593787
7202740;2;1;2;2;119,05001593787
7202759;1;1;1;1;74,9951660137222
7202759;2;1;2;2;74,9951660137222
7202778;2;1;2;3;51,0768387635033
7202778;1;1;1;2;51,0768387635033
7202815;1;1;1;1;84,0143152975435
7202815;2;1;2;2;84,0143152975435
7202847;1;1;1;1;93,4283360215302
7202847;2;1;2;2;93,4283360215302
7202887;1;1;1;1;213,922943097906
7202887;2;1;2;2;213,922943097906
7202920;1;1;1;1;460,973431823428
7202920;2;1;2;2;460,973431823428
7202945;1;1;1;1;62,6640054309963
7202945;2;1;2;2;62,6640054309963
7203190;1;1;1;1;19,8822626310937
7203190;2;1;2;2;19,8822626310937
7203195;1;1;1;1;17,7844996581927
7203195;2;1;2;2;17,7844996581927
7203317;1;1;1;1;122,39524447735
7203317;2;1;2;2;122,39524447735
7203318;1;1;1;1;157,637238123922
7203318;2;1;2;2;157,637238123922
7203326;1;1;1;1;105,0243958471
7203326;2;1;2;2;105,0243958471
7203329;1;1;1;1;148,509507932734
7203329;2;1;2;2;148,509507932734
7203345;1;1;1;1;211,935510799
7203345;2;1;2;2;211,935510799
7203363;1;1;1;1;161,638021144477
7203363;2;1;2;2;161,638021144477
7203371;1;1;1;1;198,767076459188
7203371;2;1;2;2;198,767076459188
7203407;1;1;1;1;182,298930895606
7203407;2;1;2;2;182,298930895606
7203419;1;1;1;1;70,5726396655904
7203419;2;1;2;2;70,5726396655904
7203442;1;1;1;1;89,2457880908421
7203442;2;1;2;2;89,2457880908421
7203472;1;1;1;1;8,83974059067527
7203472;2;1;2;2;8,83974059067527
7203497;1;1;1;1;15,0364839133927
7203497;2;1;2;2;15,0364839133927
7203524;1;1;1;1;157,291972405459
7203524;2;1;2;2;157,291972405459
7203526;1;1;1;1;34,7386167207825
7203526;2;1;2;2;34,7386167207825
7203560;1;1;1;1;38,5169704346692
7203560;2;1;2;2;38,5169704346692
7203582;1;1;1;1;21,7473376336309
7203582;2;1;2;2;21,7473376336309
7203585;1;1;1;1;44,2922066572275
7203585;2;1;2;2;44,2922066572275
7203589;1;1;1;1;42,3035780477028
7203589;2;1;2;2;42,3035780477028
7203622;1;1;1;1;11,1128183713629
7203622;2;1;2;2;11,1128183713629
7203623;2;1;2;2;15,159807368031
7203623;1;1;1;1;15,159807368031
7203728;1;1;1;1;25,8315046473506
7203728;2;1;2;2;25,8315046473506
7203747;1;1;1;1;183,147901371525
7203747;2;1;2;2;183,147901371525
7203755;1;1;1;1;208,141856251336
7203755;2;1;2;2;208,141856251336
7203771;1;1;1;1;179,144972172946
7203771;2;1;2;2;179,144972172946
7203806;1;1;1;1;52,5149227168337
